[INFO] [1789097395.493044301] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-plane ICP)
[INFO] [1789097395.493128136] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789097395.493136239] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789097395.493142202] [lidar_inertial_odometer]:   ring   : selection=all band=[30,63] -> 34/64 ch (dropped 0 above + 30 below)
[INFO] [1789097395.493149136] [lidar_inertial_odometer]:   normal : loam_curvature
[INFO] [1789097401.019136827] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789097406.091298661] [lidar_inertial_odometer]: odometer initialized (t=1317400963.391)
[lio] initialized at t=1317400963.390639 | |a|=9.844 m/s^2
[lio] t=1317401356.697 | feat 3169/8160 | map   4297 | icp ok  iter  4 corr  2839 rms 0.0286   14.32 ms | p=(  635.13  -164.13 -18.44) v=11.23 m/s [KF]
[lio] t=1317401356.801 | feat 3069/8160 | map   4288 | icp ok  iter  4 corr  2778 rms 0.0299   13.33 ms | p=(  635.43  -165.26 -18.49) v=11.30 m/s [KF]
[lio] t=1317401356.905 | feat 3009/8160 | map   4301 | icp ok  iter  4 corr  2664 rms 0.0272   14.90 ms | p=(  635.75  -166.43 -18.54) v=11.60 m/s [KF]
[lio] t=1317401357.009 | feat 2923/8160 | map   4308 | icp ok  iter  3 corr  2603 rms 0.0327   10.27 ms | p=(  636.06  -167.54 -18.59) v=11.36 m/s [KF]
[lio] t=1317401357.112 | feat 3062/8160 | map   4342 | icp ok  iter  5 corr  2596 rms 0.0374   16.51 ms | p=(  636.37  -168.68 -18.65) v=11.40 m/s [KF]
[lio] t=1317401357.216 | feat 3166/8160 | map   4353 | icp ok  iter  4 corr  2740 rms 0.0271   12.40 ms | p=(  636.68  -169.80 -18.70) v=11.35 m/s [KF]
[lio] t=1317401357.320 | feat 2963/8160 | map   4366 | icp ok  iter  3 corr  2568 rms 0.0367   10.44 ms | p=(  636.97  -170.89 -18.75) v=11.13 m/s [KF]
[lio] t=1317401357.424 | feat 3073/8160 | map   4363 | icp ok  iter  4 corr  2592 rms 0.0268   13.15 ms | p=(  637.29  -172.01 -18.80) v=11.24 m/s [KF]
[lio] t=1317401357.528 | feat 2956/8160 | map   4383 | icp ok  iter  5 corr  2513 rms 0.0287   14.88 ms | p=(  637.62  -173.20 -18.86) v=11.71 m/s [KF]
[lio] t=1317401357.632 | feat 3207/8160 | map   4421 | icp ok  iter  4 corr  2695 rms 0.0509   14.33 ms | p=(  637.94  -174.33 -18.91) v=11.51 m/s [KF]
[lio] t=1317401357.736 | feat 3022/8160 | map   4430 | icp ok  iter  5 corr  2593 rms 0.0335   18.68 ms | p=(  638.26  -175.48 -18.96) v=11.55 m/s [KF]
[lio] t=1317401357.839 | feat 2943/8160 | map   4429 | icp ok  iter  4 corr  2555 rms 0.0341   14.06 ms | p=(  638.57  -176.59 -19.01) v=11.34 m/s [KF]
[lio] t=1317401357.943 | feat 2879/8160 | map   4428 | icp ok  iter  4 corr  2508 rms 0.0333   13.08 ms | p=(  638.90  -177.71 -19.07) v=11.36 m/s [KF]
[lio] t=1317401358.047 | feat 3104/8160 | map   4464 | icp ok  iter  4 corr  2647 rms 0.0376   13.89 ms | p=(  639.26  -178.93 -19.12) v=11.98 m/s [KF]
[lio] t=1317401358.151 | feat 3053/8160 | map   4482 | icp ok  iter  4 corr  2714 rms 0.0408   13.81 ms | p=(  639.59  -180.09 -19.17) v=11.80 m/s [KF]
[lio] t=1317401358.254 | feat 2927/8160 | map   4528 | icp ok  iter  6 corr  2573 rms 0.0357   17.90 ms | p=(  639.89  -181.14 -19.22) v=11.04 m/s [KF]
[lio] t=1317401358.358 | feat 3068/8160 | map   4548 | icp ok  iter  5 corr  2659 rms 0.0377   19.96 ms | p=(  640.26  -182.45 -19.28) v=12.34 m/s [KF]
[lio] t=1317401358.462 | feat 3073/8160 | map   4585 | icp ok  iter  6 corr  2653 rms 0.0457   21.95 ms | p=(  640.58  -183.57 -19.33) v=11.68 m/s [KF]
[lio] t=1317401358.566 | feat 3065/8160 | map   4605 | icp ok  iter  3 corr  2703 rms 0.0319   11.36 ms | p=(  640.90  -184.68 -19.38) v=11.40 m/s [KF]
[lio] t=1317401358.669 | feat 2846/8160 | map   4637 | icp ok  iter  6 corr  2464 rms 0.0473   16.94 ms | p=(  641.24  -185.88 -19.45) v=11.80 m/s [KF]
[lio] t=1317401358.773 | feat 2909/8160 | map   4693 | icp ok  iter  6 corr  2419 rms 0.0328   18.53 ms | p=(  641.57  -187.03 -19.50) v=11.67 m/s [KF]
[lio] t=1317401358.877 | feat 2975/8160 | map   4717 | icp ok  iter  4 corr  2512 rms 0.0403   13.34 ms | p=(  641.88  -188.14 -19.56) v=11.37 m/s [KF]
[lio] t=1317401358.981 | feat 3403/8160 | map   4716 | icp ok  iter  4 corr  2950 rms 0.0412   14.91 ms | p=(  642.20  -189.27 -19.62) v=11.40 m/s [KF]
[lio] t=1317401359.084 | feat 3107/8160 | map   4750 | icp ok  iter  5 corr  2765 rms 0.0296   14.89 ms | p=(  642.52  -190.43 -19.67) v=11.51 m/s [KF]
[lio] t=1317401359.188 | feat 3338/8160 | map   4799 | icp ok  iter  5 corr  2931 rms 0.0315   20.85 ms | p=(  642.85  -191.57 -19.73) v=11.48 m/s [KF]
[lio] t=1317401359.292 | feat 3412/8160 | map   4815 | icp ok  iter  4 corr  3018 rms 0.0321   15.89 ms | p=(  643.18  -192.75 -19.79) v=11.76 m/s [KF]
[lio] t=1317401359.396 | feat 3686/8160 | map   4878 | icp ok  iter  5 corr  3418 rms 0.0321   22.42 ms | p=(  643.50  -193.84 -19.85) v=11.28 m/s [KF]
[lio] t=1317401359.500 | feat 3834/8160 | map   4911 | icp ok  iter  5 corr  3575 rms 0.0340   23.28 ms | p=(  643.82  -194.96 -19.91) v=11.25 m/s [KF]
[lio] t=1317401359.603 | feat 3720/8160 | map   4930 | icp ok  iter  7 corr  3505 rms 0.0321   28.43 ms | p=(  644.14  -196.11 -19.97) v=11.44 m/s [KF]
[lio] t=1317401359.707 | feat 4005/8160 | map   4975 | icp ok  iter  5 corr  3764 rms 0.0361   22.70 ms | p=(  644.44  -197.20 -20.02) v=11.11 m/s [KF]
[lio] t=1317401359.811 | feat 4107/8160 | map   4960 | icp ok  iter  5 corr  3931 rms 0.0340   26.26 ms | p=(  644.77  -198.32 -20.08) v=11.21 m/s [KF]
[lio] t=1317401359.915 | feat 4183/8160 | map   4922 | icp ok  iter  4 corr  4005 rms 0.0604   19.47 ms | p=(  645.09  -199.47 -20.14) v=11.41 m/s [KF]
[lio] t=1317401360.019 | feat 3893/8160 | map   4872 | icp ok  iter  4 corr  3686 rms 0.0346   17.91 ms | p=(  645.42  -200.61 -20.20) v=11.45 m/s [KF]
[lio] t=1317401360.123 | feat 3591/8160 | map   4856 | icp ok  iter  4 corr  3417 rms 0.0321   15.95 ms | p=(  645.72  -201.71 -20.24) v=11.18 m/s [KF]
[lio] t=1317401360.227 | feat 3529/8160 | map   4769 | icp ok  iter  5 corr  3333 rms 0.0304   20.40 ms | p=(  646.05  -202.84 -20.30) v=11.27 m/s [KF]
[lio] t=1317401360.330 | feat 3600/8160 | map   4714 | icp ok  iter  4 corr  3361 rms 0.0327   16.31 ms | p=(  646.36  -203.96 -20.36) v=11.26 m/s [KF]
[lio] t=1317401360.434 | feat 3658/8160 | map   4711 | icp ok  iter  4 corr  3375 rms 0.0297   14.94 ms | p=(  646.66  -205.07 -20.41) v=11.15 m/s [KF]
[lio] t=1317401360.538 | feat 3257/8160 | map   4712 | icp ok  iter  4 corr  2998 rms 0.0305   15.03 ms | p=(  646.97  -206.18 -20.47) v=11.11 m/s [KF]
[lio] t=1317401360.642 | feat 3384/8160 | map   4696 | icp ok  iter  3 corr  3105 rms 0.0277   10.01 ms | p=(  647.27  -207.27 -20.53) v=10.98 m/s [KF]
[lio] t=1317401360.746 | feat 3428/8160 | map   4702 | icp ok  iter  4 corr  3111 rms 0.0242   14.06 ms | p=(  647.57  -208.34 -20.58) v=10.84 m/s [KF]
[lio] t=1317401360.850 | feat 3793/8160 | map   4709 | icp ok  iter  5 corr  3486 rms 0.0238   18.87 ms | p=(  647.87  -209.46 -20.63) v=11.02 m/s [KF]
[lio] t=1317401360.954 | feat 3722/8160 | map   4712 | icp ok  iter  4 corr  3347 rms 0.0318   14.08 ms | p=(  648.17  -210.52 -20.69) v=10.82 m/s [KF]
[lio] t=1317401361.057 | feat 3677/8160 | map   4705 | icp ok  iter  4 corr  3276 rms 0.0400   17.65 ms | p=(  648.47  -211.63 -20.75) v=10.99 m/s [KF]
[lio] t=1317401361.161 | feat 3597/8160 | map   4706 | icp ok  iter  4 corr  3239 rms 0.0376   15.58 ms | p=(  648.78  -212.72 -20.81) v=10.98 m/s [KF]
[lio] t=1317401361.265 | feat 3716/8160 | map   4682 | icp ok  iter  4 corr  3362 rms 0.0379   18.82 ms | p=(  649.10  -213.83 -20.87) v=11.09 m/s [KF]
[lio] t=1317401361.369 | feat 3553/8160 | map   4648 | icp ok  iter  4 corr  3216 rms 0.0485   17.36 ms | p=(  649.40  -214.92 -20.93) v=11.03 m/s [KF]
[lio] t=1317401361.473 | feat 3546/8160 | map   4618 | icp ok  iter  4 corr  3257 rms 0.0502   14.48 ms | p=(  649.71  -216.00 -20.99) v=10.96 m/s [KF]
[lio] t=1317401361.577 | feat 3855/8160 | map   4613 | icp ok  iter  4 corr  3444 rms 0.0504   17.71 ms | p=(  650.02  -217.11 -21.05) v=11.07 m/s [KF]
[lio] t=1317401361.680 | feat 3498/8160 | map   4649 | icp ok  iter  5 corr  3178 rms 0.0355   21.77 ms | p=(  650.32  -218.16 -21.11) v=10.82 m/s [KF]
[lio] t=1317401361.784 | feat 3320/8160 | map   4715 | icp ok  iter  6 corr  2962 rms 0.0280   22.41 ms | p=(  650.65  -219.28 -21.17) v=11.10 m/s [KF]
[lio] t=1317401361.888 | feat 3489/8160 | map   4755 | icp ok  iter  4 corr  3116 rms 0.0358   15.80 ms | p=(  650.93  -220.33 -21.23) v=10.76 m/s [KF]
[lio] t=1317401361.992 | feat 3444/8160 | map   4788 | icp ok  iter 12 corr  3057 rms 0.0349   47.57 ms | p=(  651.24  -221.39 -21.29) v=10.75 m/s [KF]
[lio] t=1317401362.096 | feat 3719/8160 | map   4815 | icp ok  iter  4 corr  3163 rms 0.0500   14.65 ms | p=(  651.55  -222.47 -21.36) v=10.87 m/s [KF]
[lio] t=1317401362.199 | feat 3396/8160 | map   4832 | icp ok  iter  4 corr  2998 rms 0.0560   16.84 ms | p=(  651.85  -223.56 -21.42) v=10.90 m/s [KF]
[lio] t=1317401362.303 | feat 3816/8160 | map   4860 | icp ok  iter 12 corr  3501 rms 0.0339   51.18 ms | p=(  652.17  -224.66 -21.48) v=11.03 m/s [KF]
[lio] t=1317401362.407 | feat 3606/8160 | map   4885 | icp ok  iter  4 corr  3302 rms 0.0391   16.30 ms | p=(  652.47  -225.74 -21.54) v=10.96 m/s [KF]
[lio] t=1317401362.511 | feat 3500/8160 | map   4897 | icp ok  iter  4 corr  3217 rms 0.0462   14.81 ms | p=(  652.79  -226.79 -21.60) v=10.80 m/s [KF]
[lio] t=1317401362.615 | feat 3411/8160 | map   4909 | icp ok  iter  4 corr  3106 rms 0.0350   13.91 ms | p=(  653.10  -227.90 -21.66) v=11.06 m/s [KF]
[lio] t=1317401362.718 | feat 3273/8160 | map   4904 | icp ok  iter  3 corr  2934 rms 0.0355   11.91 ms | p=(  653.42  -228.99 -21.72) v=11.04 m/s [KF]
[lio] t=1317401362.822 | feat 3360/8160 | map   4893 | icp ok  iter  4 corr  3056 rms 0.0426   15.46 ms | p=(  653.74  -230.11 -21.79) v=11.19 m/s [KF]
[lio] t=1317401362.926 | feat 3494/8160 | map   4871 | icp ok  iter  4 corr  3200 rms 0.0290   15.64 ms | p=(  654.05  -231.16 -21.85) v=10.88 m/s [KF]
[lio] t=1317401363.030 | feat 3285/8160 | map   4880 | icp ok  iter  4 corr  3024 rms 0.0360   13.47 ms | p=(  654.36  -232.28 -21.91) v=11.11 m/s [KF]
[lio] t=1317401363.134 | feat 3212/8160 | map   4872 | icp ok  iter  4 corr  2851 rms 0.0559   14.23 ms | p=(  654.67  -233.36 -21.98) v=11.00 m/s [KF]
[lio] t=1317401363.238 | feat 3043/8160 | map   4864 | icp ok  iter  4 corr  2735 rms 0.0462   13.60 ms | p=(  654.98  -234.45 -22.04) v=10.98 m/s [KF]
[lio] t=1317401363.341 | feat 2851/8160 | map   4843 | icp ok  iter  4 corr  2530 rms 0.0284   11.82 ms | p=(  655.28  -235.56 -22.10) v=11.09 m/s [KF]
[lio] t=1317401363.445 | feat 2825/8160 | map   4807 | icp ok  iter  4 corr  2394 rms 0.0417   12.01 ms | p=(  655.58  -236.64 -22.16) v=10.99 m/s [KF]
[lio] t=1317401363.549 | feat 2655/8160 | map   4769 | icp ok  iter  4 corr  2251 rms 0.0310   10.51 ms | p=(  655.87  -237.75 -22.22) v=11.06 m/s [KF]
[lio] t=1317401363.653 | feat 2522/8160 | map   4697 | icp ok  iter  3 corr  2182 rms 0.0357    9.13 ms | p=(  656.18  -238.85 -22.29) v=11.09 m/s [KF]
[lio] t=1317401363.757 | feat 2628/8160 | map   4611 | icp ok  iter  4 corr  2252 rms 0.0376    9.84 ms | p=(  656.48  -239.94 -22.35) v=11.04 m/s [KF]
[lio] t=1317401363.861 | feat 2531/8160 | map   4565 | icp ok  iter  5 corr  2130 rms 0.0333   12.32 ms | p=(  656.78  -241.07 -22.41) v=11.20 m/s [KF]
[lio] t=1317401363.964 | feat 2392/8160 | map   4511 | icp ok  iter  4 corr  2086 rms 0.0534    9.96 ms | p=(  657.07  -242.16 -22.47) v=11.07 m/s [KF]
[lio] t=1317401364.068 | feat 2431/8160 | map   4451 | icp ok  iter  4 corr  2095 rms 0.0358   10.99 ms | p=(  657.38  -243.30 -22.54) v=11.28 m/s [KF]
[lio] t=1317401364.172 | feat 2509/8160 | map   4385 | icp ok  iter  4 corr  2206 rms 0.0370   10.64 ms | p=(  657.67  -244.35 -22.61) v=10.90 m/s [KF]
[lio] t=1317401364.276 | feat 2442/8160 | map   4302 | icp ok  iter  5 corr  2186 rms 0.0331   13.28 ms | p=(  657.97  -245.47 -22.67) v=11.09 m/s [KF]
[lio] t=1317401364.380 | feat 2592/8160 | map   4244 | icp ok  iter  4 corr  2348 rms 0.0398   11.61 ms | p=(  658.26  -246.56 -22.73) v=11.02 m/s [KF]
[lio] t=1317401364.483 | feat 2609/8154 | map   4160 | icp ok  iter  4 corr  2323 rms 0.0363   11.01 ms | p=(  658.57  -247.67 -22.81) v=11.11 m/s [KF]
[lio] t=1317401364.587 | feat 2727/8160 | map   4065 | icp ok  iter  4 corr  2386 rms 0.0456   11.79 ms | p=(  658.86  -248.75 -22.87) v=10.96 m/s [KF]
[lio] t=1317401364.691 | feat 2281/8160 | map   3930 | icp ok  iter  4 corr  2090 rms 0.0756   11.07 ms | p=(  659.18  -249.82 -22.93) v=10.87 m/s [KF]
[lio] t=1317401364.795 | feat 2269/8160 | map   3818 | icp ok  iter  4 corr  2164 rms 0.0346   10.41 ms | p=(  659.44  -250.87 -23.00) v=10.61 m/s [KF]
[lio] t=1317401364.899 | feat 2551/8160 | map   3728 | icp ok  iter  5 corr  2274 rms 0.0383   14.54 ms | p=(  659.75  -251.94 -23.06) v=10.73 m/s [KF]
[lio] t=1317401365.002 | feat 2346/8160 | map   3691 | icp ok  iter  4 corr  2147 rms 0.0370   10.64 ms | p=(  660.06  -253.07 -23.12) v=11.10 m/s [KF]
[lio] t=1317401365.106 | feat 2282/8160 | map   3649 | icp ok  iter  4 corr  2025 rms 0.0487   11.70 ms | p=(  660.37  -254.23 -23.19) v=11.39 m/s [KF]
[lio] t=1317401365.210 | feat 2358/8160 | map   3604 | icp ok  iter  5 corr  2036 rms 0.0310   13.73 ms | p=(  660.64  -255.22 -23.25) v=10.55 m/s [KF]
[lio] t=1317401365.314 | feat 2525/8160 | map   3617 | icp ok  iter  4 corr  2258 rms 0.0358   10.80 ms | p=(  660.96  -256.32 -23.32) v=10.86 m/s [KF]
[lio] t=1317401365.417 | feat 2721/8160 | map   3641 | icp ok  iter  4 corr  2372 rms 0.0981   11.38 ms | p=(  661.26  -257.43 -23.39) v=11.06 m/s [KF]
[lio] t=1317401365.521 | feat 2431/8160 | map   3615 | icp ok  iter  4 corr  2133 rms 0.0309   10.63 ms | p=(  661.56  -258.51 -23.45) v=10.91 m/s [KF]
[lio] t=1317401365.625 | feat 2725/8160 | map   3562 | icp ok  iter  4 corr  2483 rms 0.0603   12.01 ms | p=(  661.84  -259.54 -23.51) v=10.63 m/s [KF]
[lio] t=1317401365.729 | feat 2654/8160 | map   3538 | icp ok  iter  5 corr  2479 rms 0.0421   14.08 ms | p=(  662.16  -260.66 -23.58) v=11.02 m/s [KF]
[lio] t=1317401365.833 | feat 2764/8160 | map   3495 | icp ok  iter  4 corr  2558 rms 0.0454   13.75 ms | p=(  662.45  -261.72 -23.65) v=10.82 m/s [KF]
[lio] t=1317401365.936 | feat 2641/8160 | map   3459 | icp ok  iter  4 corr  2440 rms 0.0353   11.11 ms | p=(  662.74  -262.73 -23.71) v=10.41 m/s [KF]
[lio] t=1317401366.040 | feat 2655/8160 | map   3424 | icp ok  iter  7 corr  2400 rms 0.0373   20.18 ms | p=(  663.05  -263.84 -23.78) v=10.92 m/s [KF]
[lio] t=1317401366.144 | feat 2836/8160 | map   3358 | icp ok  iter  4 corr  2512 rms 0.0636   15.58 ms | p=(  663.31  -264.77 -23.86) v=9.95 m/s
[lio] t=1317401366.248 | feat 2772/8160 | map   3358 | icp ok  iter  5 corr  2484 rms 0.0591   18.54 ms | p=(  663.63  -265.91 -23.93) v=10.88 m/s [KF]
[lio] t=1317401366.351 | feat 2727/8160 | map   3306 | icp ok  iter  6 corr  2429 rms 0.0536   17.47 ms | p=(  663.97  -267.07 -24.00) v=11.42 m/s [KF]
[lio] t=1317401366.455 | feat 2816/8160 | map   3289 | icp ok  iter  5 corr  2361 rms 0.0386   15.56 ms | p=(  664.26  -268.14 -24.07) v=11.01 m/s [KF]
[lio] t=1317401366.559 | feat 2895/8160 | map   3263 | icp ok  iter  5 corr  2487 rms 0.0357   15.60 ms | p=(  664.56  -269.20 -24.14) v=10.84 m/s [KF]
[lio] t=1317401366.663 | feat 2933/8160 | map   3260 | icp ok  iter  6 corr  2651 rms 0.0351   21.17 ms | p=(  664.90  -270.33 -24.21) v=11.20 m/s [KF]
[lio] t=1317401366.767 | feat 2914/8160 | map   3238 | icp ok  iter  5 corr  2582 rms 0.0437   17.08 ms | p=(  665.17  -271.31 -24.27) v=10.42 m/s [KF]
[lio] t=1317401366.870 | feat 2947/8158 | map   3261 | icp ok  iter  4 corr  2582 rms 0.0366   11.96 ms | p=(  665.48  -272.35 -24.34) v=10.47 m/s [KF]
[lio] t=1317401366.974 | feat 2833/8160 | map   3269 | icp ok  iter  4 corr  2403 rms 0.0362   12.08 ms | p=(  665.80  -273.44 -24.41) v=10.81 m/s [KF]
[lio] t=1317401367.078 | feat 2571/8160 | map   3294 | icp ok  iter  5 corr  2220 rms 0.0381   12.39 ms | p=(  666.10  -274.50 -24.48) v=10.74 m/s [KF]
[lio] t=1317401367.182 | feat 2821/8160 | map   3288 | icp ok  iter  4 corr  2395 rms 0.0485   11.29 ms | p=(  666.41  -275.59 -24.56) v=10.91 m/s [KF]
[lio] t=1317401367.286 | feat 2612/8160 | map   3286 | icp ok  iter  4 corr  2204 rms 0.0372   11.22 ms | p=(  666.71  -276.65 -24.62) v=10.73 m/s [KF]
[lio] t=1317401367.390 | feat 2933/8160 | map   3289 | icp ok  iter  5 corr  2517 rms 0.0362   14.85 ms | p=(  667.01  -277.70 -24.69) v=10.67 m/s [KF]
[lio] t=1317401367.494 | feat 3135/8160 | map   3330 | icp ok  iter  3 corr  2770 rms 0.0346    9.27 ms | p=(  667.31  -278.76 -24.76) v=10.71 m/s [KF]
[lio] t=1317401367.597 | feat 2765/8143 | map   3390 | icp ok  iter  3 corr  2416 rms 0.0330   10.08 ms | p=(  667.62  -279.82 -24.84) v=10.69 m/s [KF]
[lio] t=1317401367.701 | feat 2954/8160 | map   3406 | icp ok  iter  4 corr  2657 rms 0.0318   12.63 ms | p=(  667.91  -280.91 -24.91) v=10.84 m/s [KF]
[lio] t=1317401367.805 | feat 2862/8158 | map   3442 | icp ok  iter  4 corr  2509 rms 0.0330   11.90 ms | p=(  668.21  -281.97 -24.97) v=10.79 m/s [KF]
[lio] t=1317401367.909 | feat 3190/8160 | map   3497 | icp ok  iter  4 corr  2911 rms 0.0419   15.46 ms | p=(  668.50  -283.01 -25.04) v=10.59 m/s [KF]
[lio] t=1317401368.013 | feat 3002/8160 | map   3557 | icp ok  iter  3 corr  2764 rms 0.0333   10.96 ms | p=(  668.79  -284.06 -25.11) v=10.56 m/s [KF]
[lio] t=1317401368.117 | feat 3071/8160 | map   3609 | icp ok  iter  4 corr  2808 rms 0.0747   12.65 ms | p=(  669.08  -285.14 -25.19) v=10.76 m/s [KF]
[lio] t=1317401368.221 | feat 3115/8160 | map   3648 | icp ok  iter  4 corr  2836 rms 0.0339   13.89 ms | p=(  669.35  -286.19 -25.25) v=10.60 m/s [KF]
[lio] t=1317401368.324 | feat 3371/8160 | map   3681 | icp ok  iter  4 corr  3091 rms 0.0310   17.34 ms | p=(  669.60  -287.12 -25.32) v=9.83 m/s
[lio] t=1317401368.428 | feat 3484/8160 | map   3681 | icp ok  iter  5 corr  3017 rms 0.0322   17.15 ms | p=(  669.92  -288.30 -25.40) v=11.09 m/s [KF]
[lio] t=1317401368.532 | feat 3221/8160 | map   3770 | icp ok  iter  6 corr  2785 rms 0.0390   21.80 ms | p=(  670.17  -289.24 -25.46) v=10.05 m/s
[lio] t=1317401368.636 | feat 3261/8160 | map   3770 | icp ok  iter  5 corr  2717 rms 0.0483   20.55 ms | p=(  670.46  -290.37 -25.54) v=10.82 m/s [KF]
[lio] t=1317401368.740 | feat 3346/8160 | map   3902 | icp ok  iter  5 corr  2783 rms 0.0329   20.51 ms | p=(  670.66  -291.22 -25.59) v=9.41 m/s
[lio] t=1317401368.844 | feat 3762/8160 | map   3902 | icp ok  iter  7 corr  3198 rms 0.0400   27.66 ms | p=(  670.94  -292.20 -25.66) v=9.73 m/s [KF]
[lio] t=1317401368.948 | feat 3676/8160 | map   4002 | icp ok  iter  6 corr  3189 rms 0.0324   25.21 ms | p=(  671.26  -293.43 -25.74) v=11.29 m/s [KF]
[lio] t=1317401369.051 | feat 3343/8160 | map   4042 | icp ok  iter  8 corr  2798 rms 0.0395   30.55 ms | p=(  671.48  -294.26 -25.80) v=9.54 m/s
[lio] t=1317401369.155 | feat 3257/8160 | map   4042 | icp ok  iter  7 corr  2656 rms 0.0536   24.99 ms | p=(  671.83  -295.53 -25.89) v=11.48 m/s [KF]
[lio] t=1317401369.259 | feat 3407/8160 | map   4092 | icp ok  iter  5 corr  2738 rms 0.0377   17.89 ms | p=(  672.08  -296.54 -25.96) v=10.63 m/s [KF]
[lio] t=1317401369.363 | feat 3305/8160 | map   4147 | icp ok  iter  7 corr  2760 rms 0.0390   24.58 ms | p=(  672.38  -297.66 -26.03) v=10.98 m/s [KF]
[lio] t=1317401369.467 | feat 3244/8160 | map   4191 | icp ok  iter  4 corr  2717 rms 0.0405   14.33 ms | p=(  672.63  -298.61 -26.09) v=10.15 m/s
[lio] t=1317401369.571 | feat 3031/8160 | map   4191 | icp ok  iter  6 corr  2563 rms 0.0387   22.97 ms | p=(  672.93  -299.74 -26.17) v=10.83 m/s [KF]
[lio] t=1317401369.675 | feat 2953/8160 | map   4217 | icp ok  iter  6 corr  2508 rms 0.0328   18.94 ms | p=(  673.18  -300.70 -26.24) v=10.12 m/s
[lio] t=1317401369.778 | feat 2998/8160 | map   4217 | icp ok  iter  5 corr  2504 rms 0.0454   17.89 ms | p=(  673.46  -301.79 -26.31) v=10.62 m/s [KF]
[lio] t=1317401369.882 | feat 3186/8160 | map   4228 | icp ok  iter  7 corr  2682 rms 0.0419   23.54 ms | p=(  673.67  -302.64 -26.36) v=9.34 m/s
[lio] t=1317401369.986 | feat 3568/8160 | map   4228 | icp ok  iter  4 corr  2762 rms 0.0623   15.37 ms | p=(  673.91  -303.58 -26.44) v=9.38 m/s [KF]
[lio] t=1317401370.090 | feat 3697/8160 | map   4310 | icp ok  iter  6 corr  3082 rms 0.0616   27.15 ms | p=(  674.23  -304.78 -26.51) v=10.97 m/s [KF]
[lio] t=1317401370.194 | feat 3575/8160 | map   4317 | icp ok  iter  5 corr  3063 rms 0.0491   21.34 ms | p=(  674.52  -305.90 -26.59) v=11.15 m/s [KF]
[lio] t=1317401370.298 | feat 3664/8160 | map   4308 | icp ok  iter 10 corr  3258 rms 0.0408   47.73 ms | p=(  674.73  -306.72 -26.65) v=9.36 m/s
[lio] t=1317401370.401 | feat 3294/8160 | map   4308 | icp ok  iter  8 corr  2889 rms 0.0392   31.03 ms | p=(  675.07  -308.00 -26.75) v=11.48 m/s [KF]
[lio] t=1317401370.505 | feat 3050/8160 | map   4309 | icp ok  iter  6 corr  2597 rms 0.0559   20.89 ms | p=(  675.16  -308.48 -26.77) v=7.39 m/s
[lio] t=1317401370.609 | feat 2799/8160 | map   4309 | icp ok  iter 10 corr  2301 rms 0.0388   33.51 ms | p=(  675.56  -309.97 -26.88) v=11.93 m/s [KF]
[lio] t=1317401370.713 | feat 3073/8160 | map   4362 | icp ok  iter  9 corr  2600 rms 0.0340   29.93 ms | p=(  675.77  -310.81 -26.94) v=9.80 m/s
[lio] t=1317401370.817 | feat 2998/8160 | map   4362 | icp ok  iter 12 corr  2446 rms 0.0365   40.46 ms | p=(  675.94  -311.52 -26.98) v=8.15 m/s [KF]
[lio] t=1317401370.920 | feat 3133/8160 | map   4437 | icp ok  iter  6 corr  2581 rms 0.0499   22.92 ms | p=(  676.23  -312.62 -27.06) v=9.93 m/s [KF]
[lio] t=1317401371.024 | feat 3025/8160 | map   4483 | icp ok  iter  4 corr  2499 rms 0.0434   14.62 ms | p=(  676.49  -313.65 -27.14) v=10.12 m/s [KF]
[lio] t=1317401371.128 | feat 3007/8160 | map   4516 | icp ok  iter  4 corr  2453 rms 0.0409   11.53 ms | p=(  676.74  -314.65 -27.21) v=10.08 m/s [KF]
[lio] t=1317401371.232 | feat 3137/8160 | map   4529 | icp ok  iter  5 corr  2619 rms 0.0352   17.31 ms | p=(  677.02  -315.72 -27.28) v=10.40 m/s [KF]
[lio] t=1317401371.335 | feat 2996/8160 | map   4554 | icp ok  iter  5 corr  2440 rms 0.0382   17.72 ms | p=(  677.29  -316.76 -27.36) v=10.43 m/s [KF]
[lio] t=1317401371.439 | feat 3389/8160 | map   4576 | icp ok  iter  5 corr  2647 rms 0.0415   18.37 ms | p=(  677.55  -317.76 -27.43) v=10.16 m/s [KF]
[lio] t=1317401371.543 | feat 3188/8160 | map   4629 | icp ok  iter  5 corr  2642 rms 0.0371   16.47 ms | p=(  677.78  -318.69 -27.49) v=9.62 m/s
[lio] t=1317401371.647 | feat 3272/8160 | map   4629 | icp ok  iter  4 corr  2599 rms 0.0311   12.13 ms | p=(  678.04  -319.68 -27.56) v=9.84 m/s [KF]
[lio] t=1317401371.751 | feat 3370/8160 | map   4717 | icp ok  iter 12 corr  2782 rms 0.0671   51.26 ms | p=(  678.33  -320.77 -27.64) v=10.50 m/s [KF]
