[INFO] [1789104761.208126780] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-point ICP)
[INFO] [1789104761.208203779] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104761.208211864] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104761.208217803] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104761.208224988] [lidar_inertial_odometer]:   input  : voxelized points (no normal estimation)
[INFO] [1789104766.731897408] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104775.163692964] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401484.180 | feat 5436/79369 | map  16769 | icp ok  iter 13 corr  5434 rms 0.2186   63.56 ms | p=(  560.96   -55.08   6.17) v=10.09 m/s [KF]
[lio] t=1317401484.284 | feat 5466/79651 | map  16703 | icp ok  iter  6 corr  5465 rms 0.2385   31.35 ms | p=(  560.68   -54.07   6.15) v=10.06 m/s [KF]
[lio] t=1317401484.388 | feat 5309/78051 | map  16653 | icp ok  iter  3 corr  5309 rms 0.2190   18.56 ms | p=(  560.41   -53.07   6.12) v=10.04 m/s [KF]
[lio] t=1317401484.492 | feat 5194/76302 | map  16461 | icp ok  iter  7 corr  5193 rms 0.2487   35.09 ms | p=(  560.14   -52.07   6.09) v=10.00 m/s [KF]
[lio] t=1317401484.596 | feat 5180/75303 | map  16310 | icp ok  iter  8 corr  5177 rms 0.2332   40.53 ms | p=(  559.86   -51.06   6.07) v=10.02 m/s [KF]
[lio] t=1317401484.700 | feat 5139/76107 | map  16210 | icp ok  iter  9 corr  5132 rms 0.2411   48.33 ms | p=(  559.59   -50.08   6.05) v=9.88 m/s [KF]
[lio] t=1317401484.803 | feat 5126/77411 | map  16180 | icp ok  iter  7 corr  5117 rms 0.2464   39.96 ms | p=(  559.32   -49.07   6.02) v=10.02 m/s [KF]
[lio] t=1317401484.907 | feat 5130/78490 | map  16054 | icp ok  iter  4 corr  5103 rms 0.2353   23.04 ms | p=(  559.04   -48.07   6.00) v=9.98 m/s [KF]
[lio] t=1317401485.011 | feat 5109/76874 | map  15988 | icp ok  iter  7 corr  5086 rms 0.2694   34.31 ms | p=(  558.77   -47.07   5.98) v=9.95 m/s [KF]
[lio] t=1317401485.115 | feat 5179/74382 | map  16018 | icp ok  iter  6 corr  5150 rms 0.3025   29.85 ms | p=(  558.49   -46.07   5.96) v=9.94 m/s [KF]
[lio] t=1317401485.219 | feat 5395/74997 | map  16025 | icp ok  iter  8 corr  5391 rms 0.3088   41.81 ms | p=(  558.23   -45.09   5.94) v=9.87 m/s [KF]
[lio] t=1317401485.323 | feat 5563/75961 | map  15990 | icp ok  iter  5 corr  5540 rms 0.3552   27.08 ms | p=(  557.96   -44.10   5.92) v=9.82 m/s [KF]
[lio] t=1317401485.427 | feat 5747/74544 | map  16130 | icp ok  iter  4 corr  5711 rms 0.3430   27.05 ms | p=(  557.70   -43.12   5.89) v=9.78 m/s [KF]
[lio] t=1317401485.531 | feat 5821/77139 | map  16413 | icp ok  iter  6 corr  5814 rms 0.2743   32.94 ms | p=(  557.44   -42.15   5.87) v=9.72 m/s [KF]
[lio] t=1317401485.635 | feat 5860/76700 | map  16618 | icp ok  iter  7 corr  5848 rms 0.2865   40.13 ms | p=(  557.18   -41.17   5.85) v=9.70 m/s [KF]
[lio] t=1317401485.739 | feat 5877/75505 | map  16848 | icp ok  iter  7 corr  5856 rms 0.3159   39.28 ms | p=(  556.92   -40.21   5.83) v=9.58 m/s
[lio] t=1317401485.843 | feat 5925/72896 | map  16848 | icp ok  iter  8 corr  5884 rms 0.3564   43.38 ms | p=(  556.67   -39.26   5.81) v=9.43 m/s [KF]
[lio] t=1317401485.947 | feat 5987/68731 | map  17128 | icp ok  iter  4 corr  5982 rms 0.2860   29.12 ms | p=(  556.42   -38.31   5.79) v=9.35 m/s
[lio] t=1317401486.051 | feat 6158/64920 | map  17128 | icp ok  iter 11 corr  6130 rms 0.4046   70.71 ms | p=(  556.17   -37.38   5.78) v=9.21 m/s [KF]
[lio] t=1317401486.155 | feat 6211/67248 | map  17571 | icp ok  iter  7 corr  6198 rms 0.3337   43.49 ms | p=(  555.93   -36.47   5.76) v=9.02 m/s
[lio] t=1317401486.259 | feat 6167/69683 | map  17571 | icp ok  iter 10 corr  6128 rms 0.3752   61.56 ms | p=(  555.68   -35.58   5.74) v=8.81 m/s [KF]
[lio] t=1317401486.362 | feat 6363/73509 | map  18003 | icp ok  iter  9 corr  6352 rms 0.3283   55.70 ms | p=(  555.45   -34.70   5.74) v=8.70 m/s
[lio] t=1317401486.466 | feat 6551/75430 | map  18003 | icp ok  iter 12 corr  6490 rms 0.4349   76.49 ms | p=(  555.23   -33.87   5.72) v=8.38 m/s [KF]
[lio] t=1317401486.570 | feat 6888/78311 | map  18463 | icp ok  iter 10 corr  6880 rms 0.3339   68.44 ms | p=(  554.99   -33.00   5.70) v=8.47 m/s
[lio] t=1317401486.674 | feat 7117/79493 | map  18463 | icp ok  iter  2 corr  7033 rms 0.4315   18.92 ms | p=(  554.77   -32.16   5.68) v=8.34 m/s [KF]
[lio] t=1317401486.778 | feat 7325/79788 | map  19105 | icp ok  iter  9 corr  7230 rms 0.3047   62.66 ms | p=(  554.55   -31.34   5.67) v=8.14 m/s
[lio] t=1317401486.882 | feat 7409/79192 | map  19105 | icp ok  iter  6 corr  7167 rms 0.3683   42.88 ms | p=(  554.33   -30.54   5.65) v=8.00 m/s [KF]
[lio] t=1317401486.986 | feat 7667/79902 | map  19802 | icp ok  iter  5 corr  7644 rms 0.3617   42.10 ms | p=(  554.11   -29.73   5.64) v=7.94 m/s
[lio] t=1317401487.090 | feat 7776/78994 | map  19802 | icp ok  iter  9 corr  7716 rms 0.4345   73.67 ms | p=(  553.91   -28.97   5.63) v=7.61 m/s [KF]
[lio] t=1317401487.194 | feat 7919/78674 | map  20505 | icp ok  iter  8 corr  7911 rms 0.3010   61.49 ms | p=(  553.70   -28.20   5.61) v=7.61 m/s
[lio] t=1317401487.298 | feat 8272/79819 | map  20505 | icp ok  iter  9 corr  8240 rms 0.4077   70.25 ms | p=(  553.49   -27.46   5.60) v=7.40 m/s [KF]
[lio] t=1317401487.402 | feat 8429/79919 | map  21371 | icp ok  iter  8 corr  8417 rms 0.3070   71.30 ms | p=(  553.29   -26.71   5.59) v=7.32 m/s
[lio] t=1317401487.506 | feat 8640/80426 | map  21371 | icp ok  iter  7 corr  8622 rms 0.4124   62.27 ms | p=(  553.10   -25.99   5.58) v=7.16 m/s [KF]
[lio] t=1317401487.610 | feat 8837/79951 | map  22305 | icp ok  iter  8 corr  8834 rms 0.2818   75.20 ms | p=(  552.91   -25.28   5.56) v=7.03 m/s
[lio] t=1317401487.714 | feat 8791/79839 | map  22305 | icp ok  iter  9 corr  8771 rms 0.3569   76.15 ms | p=(  552.73   -24.58   5.55) v=6.86 m/s [KF]
[lio] t=1317401487.818 | feat 8915/80004 | map  23233 | icp ok  iter  8 corr  8909 rms 0.2798   70.52 ms | p=(  552.57   -23.89   5.54) v=6.70 m/s
[lio] t=1317401487.922 | feat 9143/80305 | map  23233 | icp ok  iter  7 corr  9114 rms 0.3616   65.25 ms | p=(  552.42   -23.23   5.53) v=6.46 m/s [KF]
[lio] t=1317401488.026 | feat 9224/80265 | map  24093 | icp ok  iter  8 corr  9196 rms 0.3055   74.92 ms | p=(  552.28   -22.60   5.52) v=6.16 m/s
[lio] t=1317401488.130 | feat 9213/80417 | map  24093 | icp ok  iter 10 corr  9167 rms 0.3848   91.51 ms | p=(  552.14   -21.96   5.51) v=6.16 m/s [KF]
[lio] t=1317401488.234 | feat 9256/80582 | map  24916 | icp ok  iter  5 corr  9242 rms 0.3050   56.21 ms | p=(  552.02   -21.35   5.50) v=6.00 m/s
[lio] t=1317401488.338 | feat 9216/80941 | map  24916 | icp ok  iter 10 corr  9176 rms 0.3504   94.69 ms | p=(  551.90   -20.73   5.48) v=5.97 m/s [KF]
[lio] t=1317401488.443 | feat 9166/80923 | map  25657 | icp ok  iter  7 corr  9152 rms 0.2588   66.89 ms | p=(  551.80   -20.14   5.47) v=5.82 m/s
[lio] t=1317401488.547 | feat 9147/80764 | map  25657 | icp ok  iter 10 corr  9102 rms 0.3147   91.23 ms | p=(  551.70   -19.54   5.46) v=5.78 m/s [KF]
[lio] t=1317401488.651 | feat 9270/80442 | map  26420 | icp ok  iter  9 corr  9240 rms 0.2965   84.41 ms | p=(  551.61   -18.96   5.46) v=5.64 m/s
[lio] t=1317401488.754 | feat 9342/80155 | map  26420 | icp ok  iter  9 corr  9249 rms 0.3411   81.44 ms | p=(  551.54   -18.38   5.45) v=5.63 m/s [KF]
[lio] t=1317401488.858 | feat 9471/79879 | map  27299 | icp ok  iter  8 corr  9454 rms 0.3199   78.70 ms | p=(  551.46   -17.81   5.44) v=5.54 m/s
[lio] t=1317401488.962 | feat 9630/79917 | map  27299 | icp ok  iter 11 corr  9509 rms 0.3619  110.03 ms | p=(  551.39   -17.23   5.43) v=5.54 m/s [KF]
[lio] t=1317401489.066 | feat 9747/79945 | map  28342 | icp ok  iter  9 corr  9723 rms 0.2988   97.07 ms | p=(  551.32   -16.68   5.42) v=5.39 m/s
[lio] t=1317401489.170 | feat 9939/79999 | map  28342 | icp ok  iter  6 corr  9917 rms 0.3297   66.72 ms | p=(  551.27   -16.13   5.42) v=5.37 m/s [KF]
[lio] t=1317401489.274 | feat 9953/80033 | map  29346 | icp ok  iter 12 corr  9913 rms 0.2976  131.94 ms | p=(  551.22   -15.58   5.41) v=5.31 m/s
[lio] t=1317401489.378 | feat 10168/79924 | map  29346 | icp ok  iter  4 corr 10092 rms 0.3367   51.10 ms | p=(  551.17   -15.03   5.40) v=5.25 m/s [KF]
[lio] t=1317401489.482 | feat 10249/79657 | map  30377 | icp ok  iter  8 corr 10223 rms 0.3373   84.27 ms | p=(  551.12   -14.50   5.39) v=5.18 m/s
[lio] t=1317401489.586 | feat 10497/79762 | map  30377 | icp ok  iter  8 corr 10433 rms 0.3554   85.78 ms | p=(  551.09   -13.97   5.38) v=5.13 m/s [KF]
[lio] t=1317401489.690 | feat 10779/79751 | map  31457 | icp ok  iter  6 corr 10727 rms 0.2913   77.15 ms | p=(  551.05   -13.44   5.37) v=5.05 m/s
[lio] t=1317401489.794 | feat 10995/79566 | map  31457 | icp ok  iter  9 corr 10836 rms 0.3428  103.55 ms | p=(  551.02   -12.93   5.35) v=4.97 m/s [KF]
[lio] t=1317401489.898 | feat 11226/79544 | map  32620 | icp ok  iter  8 corr 11221 rms 0.3262   98.49 ms | p=(  550.99   -12.42   5.34) v=4.88 m/s
[lio] t=1317401490.002 | feat 11422/79505 | map  32620 | icp ok  iter  9 corr 11344 rms 0.3699  105.64 ms | p=(  550.97   -11.93   5.34) v=4.74 m/s
[lio] t=1317401490.106 | feat 11528/79838 | map  32620 | icp ok  iter 10 corr 11430 rms 0.3871  114.77 ms | p=(  550.95   -11.44   5.32) v=4.66 m/s [KF]
[lio] t=1317401490.210 | feat 11846/79804 | map  33989 | icp ok  iter 10 corr 11837 rms 0.2866  121.73 ms | p=(  550.94   -10.97   5.32) v=4.54 m/s
[lio] t=1317401490.314 | feat 11902/79696 | map  33989 | icp ok  iter  9 corr 11862 rms 0.3394  114.19 ms | p=(  550.92   -10.49   5.30) v=4.55 m/s
[lio] t=1317401490.418 | feat 11910/79582 | map  33989 | icp ok  iter 17 corr 11843 rms 0.3291  223.87 ms | p=(  550.88   -10.06   5.28) v=4.22 m/s [KF]
[lio] t=1317401490.522 | feat 12146/79872 | map  35078 | icp ok  iter 17 corr 12134 rms 0.2950  226.13 ms | p=(  550.92    -9.64   5.28) v=4.04 m/s
[lio] t=1317401490.626 | feat 12282/79928 | map  35078 | icp ok  iter 11 corr 12252 rms 0.3173  141.53 ms | p=(  550.93    -9.19   5.27) v=4.13 m/s
[lio] t=1317401490.730 | feat 12459/79999 | map  35078 | icp ok  iter 12 corr 12425 rms 0.3300  165.49 ms | p=(  550.93    -8.81   5.27) v=3.80 m/s [KF]
[lio] t=1317401490.834 | feat 12603/80108 | map  36402 | icp ok  iter  7 corr 12593 rms 0.2970  100.64 ms | p=(  550.93    -8.41   5.25) v=3.76 m/s
[lio] t=1317401490.938 | feat 12759/80216 | map  36402 | icp ok  iter  9 corr 12735 rms 0.3081  131.05 ms | p=(  550.96    -8.03   5.24) v=3.72 m/s
[lio] t=1317401491.042 | feat 12913/80363 | map  36402 | icp ok  iter 12 corr 12888 rms 0.3362  162.58 ms | p=(  550.98    -7.65   5.22) v=3.67 m/s [KF]
[lio] t=1317401491.146 | feat 12973/80502 | map  37571 | icp ok  iter  9 corr 12968 rms 0.2722  128.47 ms | p=(  551.01    -7.28   5.21) v=3.59 m/s
[lio] t=1317401491.250 | feat 13098/80685 | map  37571 | icp ok  iter 11 corr 13090 rms 0.2808  156.96 ms | p=(  551.05    -6.91   5.20) v=3.57 m/s
[lio] t=1317401491.355 | feat 13159/80786 | map  37571 | icp ok  iter 13 corr 13144 rms 0.3037  185.14 ms | p=(  551.11    -6.56   5.19) v=3.30 m/s [KF]
[lio] t=1317401491.459 | feat 13184/80935 | map  38434 | icp ok  iter  8 corr 13180 rms 0.2814  113.63 ms | p=(  551.17    -6.25   5.17) v=2.92 m/s
[lio] t=1317401491.563 | feat 13171/80869 | map  38434 | icp ok  iter  7 corr 13159 rms 0.2768  110.78 ms | p=(  551.22    -5.97   5.17) v=2.61 m/s
[lio] t=1317401491.667 | feat 13294/80527 | map  38434 | icp ok  iter 15 corr 13280 rms 0.3024  200.25 ms | p=(  551.28    -5.73   5.18) v=2.20 m/s
[lio] t=1317401491.771 | feat 13323/80763 | map  38434 | icp ok  iter  9 corr 13307 rms 0.2872  147.47 ms | p=(  551.31    -5.54   5.16) v=1.79 m/s [KF]
[lio] t=1317401491.875 | feat 13402/80809 | map  39387 | icp ok  iter 12 corr 13400 rms 0.2599  174.47 ms | p=(  551.35    -5.37   5.16) v=1.45 m/s
[lio] t=1317401491.979 | feat 13261/80813 | map  39387 | icp ok  iter  7 corr 13249 rms 0.2567  118.94 ms | p=(  551.39    -5.25   5.14) v=1.13 m/s
[lio] t=1317401492.083 | feat 13281/80522 | map  39387 | icp ok  iter 11 corr 13276 rms 0.2952  170.38 ms | p=(  551.41    -5.15   5.15) v=0.77 m/s
[lio] t=1317401492.187 | feat 13207/80397 | map  39387 | icp ok  iter 11 corr 13198 rms 0.2974  167.90 ms | p=(  551.42    -5.10   5.14) v=0.40 m/s
[lio] t=1317401492.290 | feat 13214/80284 | map  39387 | icp ok  iter 12 corr 13211 rms 0.3074  188.13 ms | p=(  551.42    -5.09   5.15) v=0.05 m/s
[lio] t=1317401492.394 | feat 13390/80428 | map  39387 | icp ok  iter 11 corr 13377 rms 0.2866  168.34 ms | p=(  551.41    -5.11   5.15) v=0.23 m/s
[lio] t=1317401492.498 | feat 13460/80659 | map  39387 | icp ok  iter 13 corr 13449 rms 0.2984  209.91 ms | p=(  551.41    -5.11   5.14) v=0.02 m/s
[lio] t=1317401492.602 | feat 13514/80580 | map  39387 | icp ok  iter 12 corr 13496 rms 0.3089  173.84 ms | p=(  551.41    -5.11   5.14) v=0.08 m/s
[lio] t=1317401492.706 | feat 13450/80559 | map  39387 | icp ok  iter  8 corr 13434 rms 0.3015  130.28 ms | p=(  551.40    -5.12   5.14) v=0.03 m/s
[lio] t=1317401492.810 | feat 13486/80454 | map  39387 | icp ok  iter  7 corr 13475 rms 0.2844   99.88 ms | p=(  551.40    -5.11   5.14) v=0.05 m/s
[lio] t=1317401492.914 | feat 13427/80432 | map  39387 | icp ok  iter  3 corr 13415 rms 0.2773   52.97 ms | p=(  551.40    -5.11   5.14) v=0.07 m/s
[lio] t=1317401493.017 | feat 13428/80392 | map  39387 | icp ok  iter  7 corr 13417 rms 0.2850   95.82 ms | p=(  551.40    -5.11   5.14) v=0.06 m/s
[lio] t=1317401493.121 | feat 13364/80280 | map  39387 | icp ok  iter  3 corr 13352 rms 0.2868   49.41 ms | p=(  551.40    -5.11   5.14) v=0.05 m/s
[lio] t=1317401493.225 | feat 13368/80158 | map  39387 | icp ok  iter  2 corr 13360 rms 0.2840   34.54 ms | p=(  551.40    -5.11   5.14) v=0.08 m/s
[lio] t=1317401493.329 | feat 13305/80120 | map  39387 | icp ok  iter  4 corr 13297 rms 0.2815   66.18 ms | p=(  551.40    -5.11   5.14) v=0.05 m/s
[lio] t=1317401493.433 | feat 13247/79999 | map  39387 | icp ok  iter  4 corr 13240 rms 0.2912   60.84 ms | p=(  551.40    -5.11   5.14) v=0.06 m/s
[lio] t=1317401493.537 | feat 13285/80073 | map  39387 | icp ok  iter 10 corr 13279 rms 0.2898  132.50 ms | p=(  551.40    -5.11   5.14) v=0.07 m/s
[lio] t=1317401493.641 | feat 13186/80109 | map  39387 | icp ok  iter  4 corr 13181 rms 0.2881   69.05 ms | p=(  551.40    -5.11   5.14) v=0.06 m/s
[lio] t=1317401493.745 | feat 13174/80138 | map  39387 | icp ok  iter 10 corr 13169 rms 0.2884  137.01 ms | p=(  551.40    -5.11   5.14) v=0.04 m/s
[lio] t=1317401493.849 | feat 13247/79983 | map  39387 | icp ok  iter  5 corr 13241 rms 0.3006   73.60 ms | p=(  551.40    -5.12   5.14) v=0.05 m/s
[lio] t=1317401493.953 | feat 13228/79935 | map  39387 | icp ok  iter  9 corr 13222 rms 0.2974  121.73 ms | p=(  551.40    -5.11   5.14) v=0.12 m/s
[lio] t=1317401494.057 | feat 13343/79808 | map  39387 | icp ok  iter  6 corr 13337 rms 0.2925   92.33 ms | p=(  551.40    -5.10   5.14) v=0.19 m/s
[lio] t=1317401494.161 | feat 13387/79720 | map  39387 | icp ok  iter 13 corr 13382 rms 0.2979  177.30 ms | p=(  551.41    -5.10   5.14) v=0.13 m/s
[lio] t=1317401494.265 | feat 13372/79948 | map  39387 | icp ok  iter 12 corr 13366 rms 0.2975  164.99 ms | p=(  551.42    -5.08   5.13) v=0.24 m/s
[lio] t=1317401494.369 | feat 13382/80134 | map  39387 | icp ok  iter  9 corr 13373 rms 0.2996  127.06 ms | p=(  551.42    -5.07   5.13) v=0.25 m/s
[lio] t=1317401494.473 | feat 13370/80300 | map  39387 | icp ok  iter  6 corr 13362 rms 0.2977   96.66 ms | p=(  551.43    -5.05   5.13) v=0.24 m/s
[lio] t=1317401494.577 | feat 13383/80515 | map  39387 | icp ok  iter 11 corr 13376 rms 0.3021  152.13 ms | p=(  551.43    -5.03   5.13) v=0.26 m/s
[lio] t=1317401494.681 | feat 13562/80775 | map  39387 | icp ok  iter 12 corr 13541 rms 0.2904  176.72 ms | p=(  551.44    -4.99   5.13) v=0.44 m/s
[lio] t=1317401494.785 | feat 13515/80951 | map  39387 | icp ok  iter 11 corr 13506 rms 0.2996  163.34 ms | p=(  551.46    -4.95   5.12) v=0.55 m/s
[lio] t=1317401494.890 | feat 13590/81045 | map  39387 | icp ok  iter 11 corr 13579 rms 0.3118  162.40 ms | p=(  551.47    -4.91   5.12) v=0.63 m/s
[lio] t=1317401494.994 | feat 13593/81114 | map  39387 | icp ok  iter 11 corr 13582 rms 0.3132  166.37 ms | p=(  551.50    -4.84   5.11) v=0.84 m/s
[lio] t=1317401495.098 | feat 13627/81127 | map  39387 | icp ok  iter 11 corr 13610 rms 0.3162  161.69 ms | p=(  551.54    -4.75   5.11) v=1.01 m/s
[lio] t=1317401495.202 | feat 13624/81223 | map  39387 | icp ok  iter 12 corr 13608 rms 0.3104  175.19 ms | p=(  551.58    -4.66   5.11) v=1.13 m/s
[lio] t=1317401495.306 | feat 13673/81365 | map  39387 | icp ok  iter 11 corr 13651 rms 0.3084  160.88 ms | p=(  551.63    -4.54   5.11) v=1.31 m/s [KF]
[lio] t=1317401495.411 | feat 13736/81420 | map  40258 | icp ok  iter  8 corr 13734 rms 0.2128  125.96 ms | p=(  551.68    -4.41   5.10) v=1.46 m/s
[lio] t=1317401495.515 | feat 13671/81409 | map  40258 | icp ok  iter  8 corr 13664 rms 0.2324  123.42 ms | p=(  551.75    -4.27   5.09) v=1.67 m/s
[lio] t=1317401495.619 | feat 13594/81343 | map  40258 | icp ok  iter  8 corr 13581 rms 0.2522  109.08 ms | p=(  551.84    -4.10   5.09) v=1.92 m/s
[lio] t=1317401495.723 | feat 13687/81129 | map  40258 | icp ok  iter  9 corr 13668 rms 0.2665  136.07 ms | p=(  551.96    -3.92   5.08) v=2.17 m/s
[lio] t=1317401495.827 | feat 13575/80973 | map  40258 | icp ok  iter 11 corr 13564 rms 0.2846  170.32 ms | p=(  552.07    -3.73   5.07) v=2.31 m/s
[lio] t=1317401495.931 | feat 13526/80855 | map  40258 | icp ok  iter 11 corr 13508 rms 0.2738  175.87 ms | p=(  552.19    -3.52   5.07) v=2.53 m/s [KF]
[lio] t=1317401496.035 | feat 13610/81259 | map  40891 | icp ok  iter 10 corr 13609 rms 0.2539  155.41 ms | p=(  552.33    -3.29   5.05) v=2.75 m/s
[lio] t=1317401496.139 | feat 13624/81317 | map  40891 | icp ok  iter 11 corr 13619 rms 0.2689  158.26 ms | p=(  552.48    -3.06   5.03) v=2.89 m/s
[lio] t=1317401496.243 | feat 13507/81405 | map  40891 | icp ok  iter 13 corr 13499 rms 0.2596  196.10 ms | p=(  552.66    -2.82   5.01) v=3.12 m/s
[lio] t=1317401496.347 | feat 13481/81469 | map  40891 | icp ok  iter 12 corr 13470 rms 0.2825  185.32 ms | p=(  552.86    -2.54   4.99) v=3.42 m/s [KF]
[lio] t=1317401496.452 | feat 13418/81405 | map  41639 | icp ok  iter 10 corr 13414 rms 0.2656  147.50 ms | p=(  553.07    -2.26   4.97) v=3.61 m/s
[lio] t=1317401496.556 | feat 13200/81458 | map  41639 | icp ok  iter 14 corr 13198 rms 0.2787  197.84 ms | p=(  553.32    -1.97   4.95) v=3.88 m/s
[lio] t=1317401496.660 | feat 13100/81447 | map  41639 | icp ok  iter 10 corr 13098 rms 0.2878  131.95 ms | p=(  553.61    -1.67   4.92) v=4.11 m/s [KF]
[lio] t=1317401496.764 | feat 13244/81466 | map  42255 | icp ok  iter  8 corr 13241 rms 0.2400  118.01 ms | p=(  553.92    -1.36   4.91) v=4.35 m/s
[lio] t=1317401496.868 | feat 13214/81428 | map  42255 | icp ok  iter 12 corr 13206 rms 0.2608  173.19 ms | p=(  554.25    -1.04   4.89) v=4.63 m/s
[lio] t=1317401496.972 | feat 13093/81343 | map  42255 | icp ok  iter 12 corr 13077 rms 0.2613  166.53 ms | p=(  554.60    -0.72   4.86) v=4.75 m/s [KF]
[lio] t=1317401497.077 | feat 13119/81307 | map  42875 | icp ok  iter  5 corr 13106 rms 0.2449   75.83 ms | p=(  554.99    -0.39   4.83) v=5.05 m/s
[lio] t=1317401497.181 | feat 12942/81260 | map  42875 | icp ok  iter  7 corr 12922 rms 0.2567  112.35 ms | p=(  555.40    -0.05   4.79) v=5.30 m/s [KF]
[lio] t=1317401497.285 | feat 12962/81247 | map  43339 | icp ok  iter 13 corr 12945 rms 0.2420  190.95 ms | p=(  555.86     0.28   4.77) v=5.50 m/s
[lio] t=1317401497.389 | feat 12932/81248 | map  43339 | icp ok  iter 13 corr 12918 rms 0.2532  186.58 ms | p=(  556.32     0.59   4.74) v=5.59 m/s [KF]
[lio] t=1317401497.493 | feat 13040/81253 | map  43608 | icp ok  iter  8 corr 13035 rms 0.2557  126.58 ms | p=(  556.82     0.91   4.72) v=5.83 m/s
[lio] t=1317401497.597 | feat 13004/81088 | map  43608 | icp ok  iter 10 corr 12979 rms 0.2621  159.65 ms | p=(  557.32     1.23   4.68) v=5.93 m/s [KF]
[lio] t=1317401497.700 | feat 13065/80847 | map  43803 | icp ok  iter  7 corr 13063 rms 0.2443  113.61 ms | p=(  557.86     1.54   4.66) v=6.12 m/s
[lio] t=1317401497.804 | feat 12921/80731 | map  43803 | icp ok  iter 11 corr 12912 rms 0.2676  156.80 ms | p=(  558.43     1.85   4.64) v=6.35 m/s [KF]
[lio] t=1317401497.908 | feat 12808/80683 | map  44020 | icp ok  iter  7 corr 12792 rms 0.2535  113.51 ms | p=(  559.01     2.15   4.60) v=6.45 m/s
[lio] t=1317401498.012 | feat 12863/80634 | map  44020 | icp ok  iter 10 corr 12839 rms 0.2602  129.93 ms | p=(  559.62     2.43   4.57) v=6.64 m/s [KF]
[lio] t=1317401498.116 | feat 12639/80751 | map  43977 | icp ok  iter 11 corr 12634 rms 0.2516  145.43 ms | p=(  560.25     2.71   4.52) v=6.81 m/s
[lio] t=1317401498.220 | feat 12759/80688 | map  43977 | icp ok  iter 12 corr 12757 rms 0.2756  163.48 ms | p=(  560.89     3.00   4.48) v=6.95 m/s [KF]
[lio] t=1317401498.324 | feat 12715/80897 | map  43894 | icp ok  iter 15 corr 12709 rms 0.2536  192.60 ms | p=(  561.56     3.27   4.46) v=7.08 m/s
[lio] t=1317401498.428 | feat 12558/80834 | map  43894 | icp ok  iter 12 corr 12513 rms 0.2667  164.63 ms | p=(  562.26     3.54   4.43) v=7.31 m/s [KF]
[lio] t=1317401498.531 | feat 12281/80854 | map  43893 | icp ok  iter  9 corr 12239 rms 0.2616  133.72 ms | p=(  562.97     3.81   4.40) v=7.49 m/s
[lio] t=1317401498.635 | feat 12066/80813 | map  43893 | icp ok  iter 15 corr 11997 rms 0.2655  205.54 ms | p=(  563.71     4.08   4.35) v=7.69 m/s [KF]
[lio] t=1317401498.739 | feat 12098/80985 | map  43923 | icp ok  iter 13 corr 12066 r[INFO] [1789105362.422264952] [rclcpp]: signal_handler(signum=15)
[INFO] [1789105362.422474049] [lidar_inertial_odometer]: processed 5153 lidar frames
ms 0.2615  179.07 ms | p=(  564.47     4.34   4.31) v=7.90 m/s
[lio] t=1317401498.843 | feat 12169/80663 | map  43923 | icp ok  iter 10 corr 12115 rms 0.2819  151.03 ms | p=(  565.23     4.59   4.28) v=7.93 m/s [KF]
[lio] t=1317401498.946 | feat 12160/80208 | map  44053 | icp ok  iter 13 corr 12160 rms 0.2494  172.52 ms | p=(  566.02     4.84   4.25) v=8.11 m/s
[lio] t=1317401499.050 | feat 12205/79909 | map  44053 | icp ok  iter 10 corr 12202 rms 0.2840  139.14 ms | p=(  566.82     5.09   4.21) v=8.24 m/s [KF]
[lio] t=1317401499.154 | feat 12162/79648 | map  44259 | icp ok  iter  5 corr 12162 rms 0.2695   69.99 ms | p=(  567.64     5.35   4.18) v=8.45 m/s
[lio] t=1317401499.257 | feat 11984/79380 | map  44259 | icp ok  iter 12 corr 11979 rms 0.2898  151.59 ms | p=(  568.47     5.59   4.13) v=8.52 m/s [KF]
[lio] t=1317401499.361 | feat 11896/79289 | map  44393 | icp ok  iter  4 corr 11893 rms 0.2401   58.80 ms | p=(  569.32     5.86   4.09) v=8.67 m/s
[lio] t=1317401499.465 | feat 11865/79372 | map  44393 | icp ok  iter  6 corr 11830 rms 0.2717   91.22 ms | p=(  570.17     6.12   4.05) v=8.74 m/s [KF]
[lio] t=1317401499.569 | feat 11822/79735 | map  44531 | icp ok  iter  8 corr 11810 rms 0.2545   94.84 ms | p=(  571.05     6.39   4.00) v=8.94 m/s
[lio] t=1317401499.673 | feat 11772/79867 | map  44531 | icp ok  iter 10 corr 11757 rms 0.2958  132.41 ms | p=(  571.93     6.63   3.97) v=8.96 m/s [KF]
