[INFO] [1789097181.828523683] [lidar_inertial_odometer]: lidar_inertial_odometer ready (fused point-to-point + point-to-plane ICP)
[INFO] [1789097181.828594735] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789097181.828602478] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789097181.828608457] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789097181.828615629] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789097181.828621018] [lidar_inertial_odometer]:   icp    : alpha (point) 0.01, beta (plane) 1, huber 0.2 m
[INFO] [1789097187.349946800] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789097195.776676145] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401401.890 | feat  954/6410 | map   9021 | icp ok  iter  9 corr   633 rms 0.0913   10.37 ms | p=(  572.66  -402.20  10.24) v=7.44 m/s
[lio] t=1317401401.994 | feat 1001/6315 | map   9021 | icp ok  iter  5 corr   647 rms 0.0762    6.51 ms | p=(  571.86  -401.83  10.27) v=8.06 m/s [KF]
[lio] t=1317401402.098 | feat  996/6332 | map   8886 | icp ok  iter  6 corr   665 rms 0.0447    7.21 ms | p=(  571.11  -401.48  10.29) v=8.01 m/s
[lio] t=1317401402.202 | feat  952/6285 | map   8886 | icp ok  iter  5 corr   634 rms 0.0703    5.75 ms | p=(  570.35  -401.19  10.31) v=7.92 m/s [KF]
[lio] t=1317401402.306 | feat  997/6256 | map   8761 | icp ok  iter  5 corr   669 rms 0.0647    6.06 ms | p=(  569.62  -400.88  10.34) v=7.74 m/s
[lio] t=1317401402.410 | feat 1037/6392 | map   8761 | icp ok  iter  5 corr   697 rms 0.0976    6.20 ms | p=(  568.90  -400.58  10.37) v=7.60 m/s [KF]
[lio] t=1317401402.514 | feat 1035/6333 | map   8638 | icp ok  iter  7 corr   692 rms 0.0583    9.19 ms | p=(  568.08  -400.18  10.39) v=8.37 m/s
[lio] t=1317401402.618 | feat 1056/6415 | map   8638 | icp ok  iter 12 corr   723 rms 0.0907   16.92 ms | p=(  567.36  -399.88  10.42) v=7.86 m/s [KF]
[lio] t=1317401402.722 | feat 1104/6499 | map   8444 | icp ok  iter  7 corr   728 rms 0.0702    9.24 ms | p=(  566.54  -399.53  10.44) v=8.32 m/s
[lio] t=1317401402.826 | feat 1165/6732 | map   8444 | icp ok  iter  7 corr   743 rms 0.0670    8.92 ms | p=(  565.73  -399.17  10.47) v=8.51 m/s [KF]
[lio] t=1317401402.930 | feat 1160/6804 | map   8348 | icp ok  iter  3 corr   834 rms 0.0754    4.68 ms | p=(  564.93  -398.79  10.49) v=8.57 m/s
[lio] t=1317401403.034 | feat 1179/6839 | map   8348 | icp ok  iter  5 corr   811 rms 0.0895    7.31 ms | p=(  564.12  -398.43  10.52) v=8.60 m/s [KF]
[lio] t=1317401403.138 | feat 1189/6809 | map   8185 | icp ok  iter  5 corr   853 rms 0.0641    6.94 ms | p=(  563.32  -398.08  10.55) v=8.53 m/s
[lio] t=1317401403.242 | feat 1209/6878 | map   8185 | icp ok  iter  3 corr   834 rms 0.0787    4.55 ms | p=(  562.50  -397.72  10.58) v=8.57 m/s [KF]
[lio] t=1317401403.346 | feat 1256/6977 | map   8105 | icp ok  iter  4 corr   936 rms 0.0734    6.84 ms | p=(  561.67  -397.34  10.60) v=8.72 m/s
[lio] t=1317401403.449 | feat 1342/7077 | map   8105 | icp ok  iter  4 corr  1030 rms 0.0744    6.85 ms | p=(  560.83  -396.96  10.62) v=8.84 m/s [KF]
[lio] t=1317401403.553 | feat 1301/7145 | map   7999 | icp ok  iter  5 corr  1026 rms 0.0511    7.96 ms | p=(  560.01  -396.59  10.65) v=8.72 m/s
[lio] t=1317401403.657 | feat 1301/7055 | map   7999 | icp ok  iter  5 corr   999 rms 0.0513    7.59 ms | p=(  559.16  -396.20  10.68) v=8.90 m/s [KF]
[lio] t=1317401403.761 | feat 1414/7204 | map   7934 | icp ok  iter  6 corr  1081 rms 0.0810   11.68 ms | p=(  558.33  -395.83  10.71) v=8.85 m/s
[lio] t=1317401403.865 | feat 1350/7218 | map   7934 | icp ok  iter  4 corr  1005 rms 0.0925    6.70 ms | p=(  557.48  -395.45  10.73) v=8.88 m/s [KF]
[lio] t=1317401403.969 | feat 1286/7219 | map   7832 | icp ok  iter  6 corr  1028 rms 0.0778   10.77 ms | p=(  556.62  -395.08  10.76) v=8.99 m/s
[lio] t=1317401404.073 | feat 1204/7293 | map   7832 | icp ok  iter  5 corr   939 rms 0.0719    8.18 ms | p=(  555.77  -394.71  10.78) v=8.97 m/s [KF]
[lio] t=1317401404.177 | feat 1212/7274 | map   7701 | icp ok  iter  7 corr   994 rms 0.0667   10.73 ms | p=(  554.89  -394.34  10.80) v=9.16 m/s
[lio] t=1317401404.281 | feat 1250/7229 | map   7701 | icp ok  iter  7 corr  1032 rms 0.0828   11.31 ms | p=(  554.06  -393.98  10.83) v=8.87 m/s [KF]
[lio] t=1317401404.384 | feat 1256/7342 | map   7584 | icp ok  iter  4 corr  1028 rms 0.0741    7.35 ms | p=(  553.19  -393.62  10.85) v=8.99 m/s
[lio] t=1317401404.488 | feat 1425/7417 | map   7584 | icp ok  iter  6 corr  1087 rms 0.0703   11.29 ms | p=(  552.30  -393.25  10.88) v=9.14 m/s [KF]
[lio] t=1317401404.592 | feat 1348/7495 | map   7620 | icp ok  iter  5 corr  1059 rms 0.0797    8.65 ms | p=(  551.44  -392.88  10.89) v=9.08 m/s
[lio] t=1317401404.696 | feat 1251/7464 | map   7620 | icp ok  iter  5 corr   934 rms 0.0830    8.09 ms | p=(  550.57  -392.52  10.91) v=9.12 m/s [KF]
[lio] t=1317401404.800 | feat 1266/7444 | map   7634 | icp ok  iter  5 corr  1013 rms 0.0565    8.68 ms | p=(  549.67  -392.16  10.93) v=9.25 m/s
[lio] t=1317401404.904 | feat 1283/7204 | map   7634 | icp ok  iter  4 corr   954 rms 0.0701    6.69 ms | p=(  548.77  -391.80  10.95) v=9.32 m/s [KF]
[lio] t=1317401405.008 | feat 1313/7162 | map   7648 | icp ok  iter  4 corr   989 rms 0.0663    6.71 ms | p=(  547.89  -391.43  10.98) v=9.23 m/s
[lio] t=1317401405.111 | feat 1477/7293 | map   7648 | icp ok  iter  4 corr  1056 rms 0.0559    7.38 ms | p=(  547.00  -391.07  11.00) v=9.23 m/s [KF]
[lio] t=1317401405.215 | feat 1549/7376 | map   7665 | icp ok  iter  5 corr  1093 rms 0.0715    9.49 ms | p=(  546.10  -390.69  11.02) v=9.37 m/s
[lio] t=1317401405.319 | feat 1557/7556 | map   7665 | icp ok  iter  4 corr  1028 rms 0.0722    7.93 ms | p=(  545.18  -390.33  11.04) v=9.43 m/s [KF]
[lio] t=1317401405.423 | feat 1542/7581 | map   7813 | icp ok  iter  3 corr  1072 rms 0.0704    5.89 ms | p=(  544.26  -389.94  11.06) v=9.56 m/s
[lio] t=1317401405.527 | feat 1630/7863 | map   7813 | icp ok  iter  4 corr  1095 rms 0.0818    8.12 ms | p=(  543.38  -389.57  11.10) v=9.37 m/s [KF]
[lio] t=1317401405.631 | feat 1589/7931 | map   8104 | icp ok  iter  6 corr  1188 rms 0.0766   13.26 ms | p=(  542.41  -389.15  11.13) v=9.93 m/s [KF]
[lio] t=1317401405.735 | feat 1783/8263 | map   8314 | icp ok  iter  9 corr  1406 rms 0.0696   22.39 ms | p=(  541.52  -388.76  11.15) v=9.58 m/s
[lio] t=1317401405.839 | feat 2004/8478 | map   8314 | icp ok  iter 11 corr  1481 rms 0.0980   26.92 ms | p=(  540.63  -388.37  11.17) v=9.45 m/s [KF]
[lio] t=1317401405.943 | feat 2047/8499 | map   8643 | icp ok  iter  9 corr  1600 rms 0.0754   24.30 ms | p=(  539.65  -387.94  11.20) v=9.97 m/s [KF]
[lio] t=1317401406.047 | feat 1912/8533 | map   8953 | icp ok  iter  8 corr  1524 rms 0.0606   19.08 ms | p=(  538.78  -387.53  11.22) v=9.59 m/s
[lio] t=1317401406.151 | feat 1914/8176 | map   8953 | icp ok  iter 11 corr  1505 rms 0.0753   27.26 ms | p=(  537.84  -387.10  11.24) v=9.85 m/s [KF]
[lio] t=1317401406.254 | feat 1655/7724 | map   9283 | icp ok  iter  9 corr  1297 rms 0.0856   20.37 ms | p=(  536.86  -386.65  11.26) v=10.21 m/s [KF]
[lio] t=1317401406.358 | feat 1602/7360 | map   9518 | icp ok  iter  6 corr  1212 rms 0.0566   12.39 ms | p=(  535.93  -386.22  11.28) v=10.00 m/s [KF]
[lio] t=1317401406.462 | feat 1398/6930 | map   9640 | icp ok  iter  4 corr  1094 rms 0.0553    7.52 ms | p=(  534.97  -385.78  11.30) v=10.14 m/s [KF]
[lio] t=1317401406.566 | feat 1353/6822 | map   9683 | icp ok  iter  5 corr  1074 rms 0.0627    9.19 ms | p=(  534.02  -385.34  11.32) v=10.11 m/s [KF]
[lio] t=1317401406.670 | feat 1418/6947 | map   9689 | icp ok  iter  6 corr  1095 rms 0.0817   11.51 ms | p=(  533.06  -384.89  11.34) v=10.20 m/s [KF]
[lio] t=1317401406.774 | feat 1543/6894 | map   9759 | icp ok  iter  5 corr  1162 rms 0.0587   10.16 ms | p=(  532.11  -384.44  11.35) v=10.17 m/s [KF]
[lio] t=1317401406.878 | feat 1481/6950 | map   9875 | icp ok  iter  5 corr  1125 rms 0.0524    8.73 ms | p=(  531.16  -384.00  11.37) v=10.15 m/s [KF]
[lio] t=1317401406.981 | feat 1438/6919 | map   9929 | icp ok  iter  6 corr  1149 rms 0.0490   11.69 ms | p=(  530.18  -383.56  11.40) v=10.29 m/s [KF]
[lio] t=1317401407.085 | feat 1400/6971 | map   9915 | icp ok  iter  5 corr  1100 rms 0.0476    9.33 ms | p=(  529.20  -383.10  11.42) v=10.40 m/s [KF]
[lio] t=1317401407.189 | feat 1473/7072 | map   9893 | icp ok  iter  5 corr  1211 rms 0.0511   10.82 ms | p=(  528.19  -382.64  11.45) v=10.58 m/s [KF]
[lio] t=1317401407.293 | feat 1378/7168 | map   9890 | icp ok  iter  5 corr  1109 rms 0.0508    8.88 ms | p=(  527.24  -382.20  11.47) v=10.29 m/s [KF]
[lio] t=1317401407.397 | feat 1362/7301 | map   9797 | icp ok  iter  6 corr  1128 rms 0.0522   11.55 ms | p=(  526.25  -381.74  11.50) v=10.47 m/s [KF]
[lio] t=1317401407.501 | feat 1360/7343 | map   9701 | icp ok  iter  4 corr  1145 rms 0.0444    7.26 ms | p=(  525.26  -381.29  11.53) v=10.48 m/s [KF]
[lio] t=1317401407.604 | feat 1394/7524 | map   9568 | icp ok  iter  3 corr  1169 rms 0.0580    6.32 ms | p=(  524.26  -380.82  11.56) v=10.58 m/s [KF]
[lio] t=1317401407.708 | feat 1365/7455 | map   9533 | icp ok  iter  4 corr  1131 rms 0.0506    7.94 ms | p=(  523.26  -380.39  11.59) v=10.48 m/s [KF]
[lio] t=1317401407.812 | feat 1423/7623 | map   9558 | icp ok  iter  6 corr  1192 rms 0.0622   11.58 ms | p=(  522.26  -379.94  11.62) v=10.51 m/s [KF]
[lio] t=1317401407.916 | feat 1372/7652 | map   9484 | icp ok  iter  3 corr  1157 rms 0.0518    6.47 ms | p=(  521.26  -379.48  11.64) v=10.57 m/s [KF]
[lio] t=1317401408.020 | feat 1430/7807 | map   9381 | icp ok  iter  4 corr  1228 rms 0.0751    8.54 ms | p=(  520.24  -379.03  11.67) v=10.63 m/s [KF]
[lio] t=1317401408.123 | feat 1382/7924 | map   9281 | icp ok  iter  4 corr  1169 rms 0.0917    8.03 ms | p=(  519.27  -378.59  11.69) v=10.42 m/s [KF]
[lio] t=1317401408.227 | feat 1538/8165 | map   9191 | icp ok  iter  4 corr  1255 rms 0.0635    8.40 ms | p=(  518.27  -378.16  11.72) v=10.43 m/s [KF]
[lio] t=1317401408.331 | feat 1474/8166 | map   9041 | icp ok  iter  3 corr  1222 rms 0.0531    6.49 ms | p=(  517.26  -377.71  11.73) v=10.58 m/s [KF]
[lio] t=1317401408.435 | feat 1533/8111 | map   8934 | icp ok  iter  4 corr  1284 rms 0.0471    9.30 ms | p=(  516.26  -377.27  11.75) v=10.50 m/s [KF]
[lio] t=1317401408.539 | feat 1558/7930 | map   8830 | icp ok  iter  4 corr  1257 rms 0.0659    8.21 ms | p=(  515.25  -376.84  11.77) v=10.56 m/s [KF]
[lio] t=1317401408.643 | feat 1417/7667 | map   8640 | icp ok  iter  3 corr  1136 rms 0.0642    5.89 ms | p=(  514.24  -376.39  11.79) v=10.58 m/s [KF]
[lio] t=1317401408.746 | feat 1370/7864 | map   8309 | icp ok  iter  4 corr  1096 rms 0.0647    7.74 ms | p=(  513.26  -375.97  11.81) v=10.39 m/s [KF]
[lio] t=1317401408.850 | feat 1401/8178 | map   7995 | icp ok  iter  4 corr  1045 rms 0.0947    7.62 ms | p=(  512.21  -375.52  11.84) v=10.75 m/s [KF]
[lio] t=1317401408.954 | feat 1399/8300 | map   7853 | icp ok  iter  4 corr  1082 rms 0.0706    7.92 ms | p=(  511.22  -375.09  11.86) v=10.55 m/s [KF]
[lio] t=1317401409.058 | feat 1486/8457 | map   7721 | icp ok  iter  4 corr  1096 rms 0.0790    7.68 ms | p=(  510.20  -374.66  11.88) v=10.59 m/s [KF]
[lio] t=1317401409.162 | feat 1549/8584 | map   7720 | icp ok  iter  3 corr  1158 rms 0.0648    5.90 ms | p=(  509.18  -374.24  11.91) v=10.62 m/s [KF]
[lio] t=1317401409.266 | feat 1395/8664 | map   7777 | icp ok  iter  4 corr  1092 rms 0.0579    6.90 ms | p=(  508.17  -373.79  11.94) v=10.60 m/s [KF]
[lio] t=1317401409.369 | feat 1402/8771 | map   7740 | icp ok  iter  4 corr  1072 rms 0.0875    8.06 ms | p=(  507.16  -373.39  11.97) v=10.52 m/s [KF]
[lio] t=1317401409.473 | feat 1441/8792 | map   7631 | icp ok  iter  4 corr  1136 rms 0.0558    7.81 ms | p=(  506.14  -372.94  11.99) v=10.63 m/s [KF]
[lio] t=1317401409.577 | feat 1403/8746 | map   7550 | icp ok  iter  5 corr  1078 rms 0.0636    8.86 ms | p=(  505.14  -372.52  12.01) v=10.57 m/s [KF]
[lio] t=1317401409.681 | feat 1413/8706 | map   7513 | icp ok  iter  5 corr  1117 rms 0.0739    9.56 ms | p=(  504.10  -372.08  12.03) v=10.71 m/s [KF]
[lio] t=1317401409.785 | feat 1603/8793 | map   7547 | icp ok  iter  4 corr  1273 rms 0.0707    8.66 ms | p=(  503.06  -371.66  12.06) v=10.77 m/s [KF]
[lio] t=1317401409.889 | feat 1522/8827 | map   7617 | icp ok  iter  4 corr  1264 rms 0.0497    8.93 ms | p=(  502.08  -371.25  12.07) v=10.42 m/s [KF]
[lio] t=1317401409.992 | feat 1647/8821 | map   7638 | icp ok  iter  5 corr  1363 rms 0.0521   11.69 ms | p=(  501.03  -370.82  12.09) v=10.74 m/s [KF]
[lio] t=1317401410.096 | feat 1569/8721 | map   7735 | icp ok  iter  4 corr  1312 rms 0.0633    9.35 ms | p=(  500.03  -370.41  12.11) v=10.49 m/s [KF]
[lio] t=1317401410.200 | feat 1474/8670 | map   7821 | icp ok  iter  5 corr  1228 rms 0.0561   10.01 ms | p=(  498.98  -369.97  12.13) v=10.80 m/s [KF]
[lio] t=1317401410.304 | feat 1407/8649 | map   7842 | icp ok  iter  9 corr  1203 rms 0.0555   18.34 ms | p=(  497.98  -369.56  12.15) v=10.55 m/s [KF]
[lio] t=1317401410.408 | feat 1326/8563 | map   7822 | icp ok  iter  5 corr  1146 rms 0.0757    9.49 ms | p=(  496.94  -369.14  12.17) v=10.67 m/s [KF]
[lio] t=1317401410.511 | feat 1348/8449 | map   7814 | icp ok  iter  6 corr  1167 rms 0.0747   12.31 ms | p=(  495.94  -368.76  12.19) v=10.38 m/s [KF]
[lio] t=1317401410.615 | feat 1306/8494 | map   7816 | icp ok  iter  5 corr  1107 rms 0.0595    9.76 ms | p=(  494.90  -368.31  12.21) v=10.67 m/s [KF]
[lio] t=1317401410.719 | feat 1278/8440 | map   7806 | icp ok  iter  6 corr  1073 rms 0.0576   10.82 ms | p=(  493.97  -367.95  12.23) v=9.88 m/s
[lio] t=1317401410.823 | feat 1268/8358 | map   7806 | icp ok  iter  5 corr  1067 rms 0.0733    9.53 ms | p=(  492.98  -367.55  12.26) v=10.04 m/s [KF]
[lio] t=1317401410.927 | feat 1286/8319 | map   7860 | icp ok  iter  4 corr  1116 rms 0.0758    7.09 ms | p=(  492.01  -367.16  12.28) v=9.88 m/s [KF]
[lio] t=1317401411.030 | feat 1289/8146 | map   7846 | icp ok  iter  4 corr  1097 rms 0.0638    7.16 ms | p=(  491.06  -366.76  12.30) v=9.76 m/s [KF]
[lio] t=1317401411.134 | feat 1132/8006 | map   7841 | icp ok  iter  5 corr   975 rms 0.0905    7.78 ms | p=(  490.16  -366.40  12.32) v=9.38 m/s
[lio] t=1317401411.238 | feat 1159/7959 | map   7841 | icp ok  iter  3 corr   970 rms 0.0705    4.98 ms | p=(  489.24  -366.04  12.35) v=9.26 m/s [KF]
[lio] t=1317401411.342 | feat 1244/7941 | map   7861 | icp ok  iter  3 corr  1046 rms 0.0819    5.60 ms | p=(  488.36  -365.68  12.37) v=9.03 m/s
[lio] t=1317401411.445 | feat 1173/7765 | map   7861 | icp ok  iter  3 corr   959 rms 0.0735    5.03 ms | p=(  487.51  -365.34  12.39) v=8.75 m/s [KF]
[lio] t=1317401411.549 | feat 1075/7566 | map   7903 | icp ok  iter  5 corr   887 rms 0.1047    7.82 ms | p=(  486.63  -364.98  12.41) v=8.87 m/s
[lio] t=1317401411.653 | feat 1116/7519 | map   7903 | icp ok  iter  7 corr   931 rms 0.0626   11.35 ms | p=(  485.85  -364.69  12.43) v=8.17 m/s [KF]
[lio] t=1317401411.757 | feat 1258/7553 | map   7935 | icp ok  iter  5 corr  1079 rms 0.0854    9.46 ms | p=(  485.05  -364.35  12.44) v=8.27 m/s
[lio] t=1317401411.861 | feat 1321/7558 | map   7935 | icp ok  iter  8 corr  1121 rms 0.0563   14.73 ms | p=(  484.25  -364.02  12.45) v=8.27 m/s [KF]
[lio] t=1317401411.965 | feat 1315/7480 | map   8064 | icp ok  iter  6 corr  1155 rms 0.0623   12.40 ms | p=(  483.43  -363.70  12.46) v=8.37 m/s
[lio] t=1317401412.069 | feat 1359/7279 | map   8064 | icp ok  iter  6 corr  1157 rms 0.0906   12.25 ms | p=(  482.65  -363.38  12.46) v=8.17 m/s [KF]
[lio] t=1317401412.173 | feat 1248/7130 | map   8182 | icp ok  iter  4 corr  1085 rms 0.0699    7.58 ms | p=(  481.86  -363.03  12.47) v=8.24 m/s
[lio] t=1317401412.276 | feat 1201/6814 | map   8182 | icp ok  iter  5 corr  1029 rms 0.0954    9.37 ms | p=(  481.04  -362.69  12.47) v=8.42 m/s [KF]
[lio] t=1317401412.380 | feat 1151/6662 | map   8223 | icp ok  iter  4 corr   991 rms 0.0626    6.73 ms | p=(  480.26  -362.34  12.48) v=8.26 m/s
[lio] t=1317401412.484 | feat 1148/6583 | map   8223 | icp ok  iter  7 corr   988 rms 0.0639   11.78 ms | p=(  479.44  -361.99  12.49) v=8.44 m/s [KF]
[lio] t=1317401412.588 | feat 1105/6647 | map   8133 | icp ok  iter  4 corr   952 rms 0.0768    6.77 ms | p=(  478.69  -361.63  12.50) v=8.16 m/s
[lio] t=1317401412.692 | feat 1076/6650 | map   8133 | icp ok  iter  5 corr   922 rms 0.0910    7.59 ms | p=(  477.91  -361.33  12.51) v=8.03 m/s [KF]
[lio] t=1317401412.796 | feat 1052/6715 | map   8030 | icp ok  iter  4 corr   887 rms 0.0747    6.22 ms | p=(  477.12  -361.00  12.52) v=8.18 m/s
[lio] t=1317401412.900 | feat 1119/6780 | map   8030 | icp ok  iter  6 corr   929 rms 0.0743    9.70 ms | p=(  476.33  -360.65  12.53) v=8.26 m/s [KF]
[lio] t=1317401413.003 | feat 1130/6852 | map   7997 | icp ok  iter  5 corr   943 rms 0.0624    7.27 ms | p=(  475.51  -360.31  12.55) v=8.42 m/s
[lio] t=1317401413.107 | feat 1179/6800 | map   7997 | icp ok  iter  4 corr   993 rms 0.0801    7.21 ms | p=(  474.72  -359.99  12.56) v=8.36 m/s [KF]
[lio] t=1317401413.211 | feat 1163/6738 | map   7970 | icp ok  iter  4 corr  1002 rms 0.0869    6.74 ms | p=(  473.91  -359.65  12.57) v=8.42 m/s
[lio] t=1317401413.315 | feat 1164/6638 | map   7970 | icp ok  iter  4 corr   969 rms 0.0918    6.34 ms | p=(  473.09  -359.32  12.59) v=8.46 m/s [KF]
[lio] t=1317401413.419 | feat 1024/6543 | map   7939 | icp ok  iter  4 corr   861 rms 0.0614    5.56 ms | p=(  472.30  -358.98  12.62) v=8.40 m/s
[lio] t=1317401413.523 | feat 1001/6653 | map   7939 | icp ok  iter  5 corr   805 rms 0.0717    6.67 ms | p=(  471.47  -358.66  12.62) v=8.51 m/s [KF]
[lio] t=1317401413.627 | feat 1006/6712 | map   7900 | icp ok  iter  4 corr   850 rms 0.0754    5.62 ms | p=(  470.65  -358.31  12.64) v=8.55 m/s
[lio] t=1317401413.731 | feat 1051/6790 | map   7900 | icp ok  iter  4 corr   849 rms 0.0678    6.47 ms | p=(  469.83  -357.98  12.66) v=8.58 m/s [KF]
[lio] t=1317401413.835 | feat  996/6894 | map   7873 | icp ok  iter  4 corr   816 rms 0.0621    5.57 ms | p=(  469.01  -357.62  12.67) v=8.58 m/s
[lio] t=1317401413.939 | feat 1077/7061 | map   7873 | icp ok  iter  4 corr   863 rms 0.0819    6.24 ms | p=(  468.18  -357.28  12.69) v=8.61 m/s [KF]
[lio] t=1317401414.043 | feat 1156/7099 | map   7824 | icp ok  iter  4 corr   925 rms 0.0627    6.34 ms | p=(  467.33  -356.92  12.69) v=8.81 m/s
[lio] t=1317401414.147 | feat 1133/7100 | map   7824 | icp ok  iter  3 corr   919 rms 0.0858    5.34 ms | p=(  466.49  -356.56  12.71) v=8.83 m/s [KF]
[lio] t=1317401414.251 | feat 1166/7221 | map   7872 | icp ok  iter  4 corr   938 rms 0.0684    6.89 ms | p=(  465.65  -356.20  12.73) v=8.85 m/s
[lio] t=1317401414.355 | feat 1302/7371 | map   7872 | icp ok  iter  5 corr  1032 rms 0.0809    9.08 ms | p=(  464.80  -355.84  12.75) v=8.88 m/s [KF]
[lio] t=1317401414.459 | feat 1313/7630 | map   7897 | icp ok  iter  3 corr  1086 rms 0.0906    5.53 ms | p=(  463.94  -355.47  12.76) v=9.02 m/s
[lio] t=1317401414.562 | feat 1400/7970 | map   7897 | icp ok  iter  3 corr  1044 rms 0.1101    5.91 ms | p=(  463.08  -355.10  12.77) v=9.08 m/s [KF]
[lio] t=1317401414.666 | feat 1409/8040 | map   7996 | icp ok  iter  4 corr  1155 rms 0.1033    8.59 ms | p=(  462.22  -354.73  12.79) v=9.02 m/s
[lio] t=1317401414.770 | feat 1414/8093 | map   7996 | icp ok  iter  4 corr  1101 rms 0.0879    7.71 ms | p=(  461.34  -354.36  12.80) v=9.19 m/s [KF]
[lio] t=1317401414.874 | feat 1388/8021 | map   8151 | icp ok  iter  3 corr  1174 rms 0.0795    5.63 ms | p=(  460.46  -353.98  12.81) v=9.25 m/s
[lio] t=1317401414.978 | feat 1435/7950 | map   8151 | icp ok  iter  4 corr  1172 rms 0.0678    7.85 ms | p=(  459.57  -353.61  12.83) v=9.27 m/s [KF]
[lio] t=1317401415.082 | feat 1464/7825 | map   8196 | icp ok  iter  4 corr  1247 rms 0.0644    8.48 ms | p=(  458.70  -353.23  12.84) v=9.26 m/s
[lio] t=1317401415.186 | feat 1393/7621 | map   8196 | icp ok  iter  3 corr  1153 rms 0.0692    6.32 ms | p=(  457.79  -352.85  12.86) v=9.42 m/s [KF]
[lio] t=1317401415.290 | feat 1311/7460 | map   8273 | icp ok  iter  5 corr  1081 rms 0.0551    9.51 ms | p=(  456.87  -352.45  12.86) v=9.61 m/s [KF]
[lio] t=1317401415.394 | feat 1270/7339 | map   8309 | icp ok  iter  4 corr  1088 rms 0.0576    7.51 ms | p=(  455.96  -352.06  12.87) v=9.62 m/s
[lio] t=1317401415.498 | feat 1266/7416 | map   8309 | icp ok  iter  6 corr  1007 rms 0.0586   10.69 ms | p=(  455.05  -351.67  12.88) v=9.60 m/s [KF]
[lio] t=1317401415.602 | feat 1209/7319 | map   8302 | icp ok  iter  5 corr  1031 rms 0.0763    8.87 ms | p=(  454.12  -351.26  12.89) v=9.74 m/s [KF]
[lio] t=1317401415.706 | feat 1222/7162 | map   8282 | icp ok  iter  4 corr   998 rms 0.0688    6.53 ms | p=(  453.19  -350.86  12.90) v=9.78 m/s [KF]
[lio] t=1317401415.810 | feat 1173/7083 | map   8234 | icp ok  iter  5 corr   981 rms 0.0667    7.86 ms | p=(  452.25  -350.43  12.90) v=9.92 m/s [KF]
[lio] t=1317401415.914 | feat 1273/7086 | map   8130 | icp ok  iter  5 corr  1073 rms 0.0656    8.95 ms | p=(  451.33  -350.01  12.91) v=9.81 m/s [KF]
[lio] t=1317401416.018 | feat 1365/6922 | map   8113 | icp ok  iter  4 corr  1150 rms 0.0661    8.20 ms | p=(  450.41  -349.60  12.92) v=9.79 m/s [KF]
[lio] t=1317401416.121 | feat 1284/6785 | map   8016 | icp ok  iter  4 corr  1077 rms 0.0647    6.63 ms | p=(  449.47  -349.17  12.92) v=9.88 m/s [KF]
[lio] t=1317401416.225 | feat 1208/6624 | map   7895 | icp ok  iter 12 corr  1034 rms 0.0533   21.64 ms | p=(  448.52  -348.74  12.93) v=10.03 m/s [KF]
[lio] t=1317401416.329 | feat 1267/6427 | map   7673 | icp ok  iter  6 corr  1062 rms 0.0670   10.65 ms | p=(  447.60  -348.32  12.94) v=9.87 m/s [KF]
[lio] t=1317401416.433 | feat 1260/6334 | map   7428 | icp ok  iter  6 corr  1051 rms 0.0535   10.78 ms | p=(  446.62  -347.87  12.95) v=10.19 m/s [KF]
[lio] t=1317401416.537 | feat 1312/6324 | map   7271 | icp ok  iter  3 corr  1070 rms 0.0821    5.33 ms | p=(  445.65  -347.44  12.95) v=10.23 m/s [KF]
[lio] t=1317401416.641 | feat 1193/6146 | map   7222 | icp ok  iter  4 corr   970 rms 0.0815    6.71 ms | p=(  444.67  -346.99  12.95) v=10.36 m/s [KF]
[lio] t=1317401416.745 | feat 1184/6123 | map   7172 | icp ok  iter  5 corr   965 rms 0.0546    8.16 ms | p=(  443.70  -346.56  12.95) v=10.33 m/s [KF]
[lio] t=1317401416.849 | feat 1235/6143 | map   7055 | icp ok  iter  4 corr  1035 rms 0.0548    6.77 ms | p=(  442.72  -346.12  12.96) v=10.34 m/s [KF]
[lio] t=1317401416.953 | feat 1227/6345 | map   6930 | icp ok  iter  3 corr   960 rms 0.0465    5.21 ms | p=(  441.74  -345.68  12.96) v=10.37 m/s [KF]
[lio] t=1317401417.057 | feat 1247/6340 | map   6807 | icp ok  iter  5 corr  1009 rms 0.0520    9.30 ms | p=(  440.74  -345.22  12.97) v=10.56 m/s [KF]
[lio] t=1317401417.161 | feat 1328/6398 | map   6755 | icp ok  iter  4 corr  1063 rms 0.0612    7.95 ms | p=(  439.73  -344.79  12.98) v=10.57 m/s [KF]
[lio] t=1317401417.265 | feat 1383/6501 | map   6713 | icp ok  iter  6 corr  1103 rms 0.0553   11.12 ms | p=(  438.71  -344.34  12.99) v=10.71 m/s [KF]
