[INFO] [1789098119.323686397] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-point ICP)
[INFO] [1789098119.323825512] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789098119.323834789] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789098119.323840992] [lidar_inertial_odometer]:   ring   : selection=all band=[16,47] -> 32/64 ch (dropped 16 above + 16 below)
[INFO] [1789098119.323848039] [lidar_inertial_odometer]:   input  : voxelized points (no normal estimation)
[INFO] [1789098124.844418102] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789098129.904541426] [lidar_inertial_odometer]: odometer initialized (t=1317400963.391)
[lio] initialized at t=1317400963.390639 | |a|=9.844 m/s^2
[lio] t=1317401357.216 | feat 4415/59322 | map  16205 | icp ok  iter 12 corr  4413 rms 0.2993   48.87 ms | p=(  731.30   -86.35 -122.02) v=11.72 m/s [KF]
[lio] t=1317401357.320 | feat 4337/60334 | map  16120 | icp ok  iter  9 corr  4337 rms 0.3278   42.83 ms | p=(  731.69   -87.45 -122.21) v=11.66 m/s [KF]
[lio] t=1317401357.424 | feat 4217/60291 | map  16045 | icp ok  iter 13 corr  4217 rms 0.2528   59.34 ms | p=(  732.07   -88.55 -122.40) v=11.61 m/s [KF]
[lio] t=1317401357.528 | feat 4083/59522 | map  15960 | icp ok  iter  8 corr  4083 rms 0.2626   32.87 ms | p=(  732.47   -89.68 -122.59) v=11.83 m/s [KF]
[lio] t=1317401357.632 | feat 4033/59164 | map  15819 | icp ok  iter 18 corr  4033 rms 0.2354   68.31 ms | p=(  732.86   -90.80 -122.79) v=11.79 m/s [KF]
[lio] t=1317401357.736 | feat 3843/59414 | map  15619 | icp ok  iter 11 corr  3843 rms 0.2510   43.98 ms | p=(  733.25   -91.91 -122.97) v=11.73 m/s [KF]
[lio] t=1317401357.839 | feat 3806/59318 | map  15381 | icp ok  iter 14 corr  3802 rms 0.3288   52.14 ms | p=(  733.63   -93.02 -123.16) v=11.73 m/s [KF]
[lio] t=1317401357.943 | feat 3752/59705 | map  15281 | icp ok  iter 14 corr  3752 rms 0.2627   51.51 ms | p=(  734.02   -94.13 -123.35) v=11.71 m/s [KF]
[lio] t=1317401358.047 | feat 3839/58366 | map  15192 | icp ok  iter 10 corr  3839 rms 0.2153   38.32 ms | p=(  734.42   -95.26 -123.55) v=11.81 m/s [KF]
[lio] t=1317401358.151 | feat 3917/59040 | map  15135 | icp ok  iter 10 corr  3917 rms 0.2243   39.06 ms | p=(  734.81   -96.38 -123.73) v=11.78 m/s [KF]
[lio] t=1317401358.254 | feat 3999/60281 | map  15136 | icp ok  iter 14 corr  3999 rms 0.1986   54.59 ms | p=(  735.20   -97.49 -123.93) v=11.75 m/s [KF]
[lio] t=1317401358.358 | feat 4078/60429 | map  15208 | icp ok  iter 10 corr  4078 rms 0.1885   40.51 ms | p=(  735.59   -98.62 -124.12) v=11.79 m/s [KF]
[lio] t=1317401358.462 | feat 4099/60866 | map  15244 | icp ok  iter 12 corr  4099 rms 0.1980   51.59 ms | p=(  735.97   -99.72 -124.31) v=11.64 m/s [KF]
[lio] t=1317401358.566 | feat 4160/60858 | map  15268 | icp ok  iter  9 corr  4160 rms 0.2189   37.71 ms | p=(  736.36  -100.84 -124.51) v=11.75 m/s [KF]
[lio] t=1317401358.669 | feat 4161/60804 | map  15343 | icp ok  iter  8 corr  4161 rms 0.2349   34.94 ms | p=(  736.74  -101.96 -124.71) v=11.75 m/s [KF]
[lio] t=1317401358.773 | feat 4132/61028 | map  15441 | icp ok  iter  9 corr  4130 rms 0.2332   38.39 ms | p=(  737.13  -103.09 -124.91) v=11.81 m/s [KF]
[lio] t=1317401358.877 | feat 4166/60292 | map  15498 | icp ok  iter 11 corr  4166 rms 0.2258   50.78 ms | p=(  737.51  -104.20 -125.11) v=11.73 m/s [KF]
[lio] t=1317401358.981 | feat 4110/60082 | map  15505 | icp ok  iter 12 corr  4110 rms 0.2412   48.79 ms | p=(  737.89  -105.32 -125.31) v=11.74 m/s [KF]
[lio] t=1317401359.084 | feat 3967/59803 | map  15600 | icp ok  iter 15 corr  3958 rms 0.2512   58.80 ms | p=(  738.27  -106.43 -125.50) v=11.64 m/s [KF]
[lio] t=1317401359.188 | feat 4053/58769 | map  15685 | icp ok  iter 11 corr  4042 rms 0.3754   41.57 ms | p=(  738.67  -107.54 -125.70) v=11.71 m/s [KF]
[lio] t=1317401359.292 | feat 4025/56970 | map  15882 | icp ok  iter 13 corr  4025 rms 0.2826   50.69 ms | p=(  739.05  -108.65 -125.90) v=11.66 m/s [KF]
[lio] t=1317401359.396 | feat 3967/54811 | map  16080 | icp ok  iter 14 corr  3967 rms 0.2181   52.91 ms | p=(  739.43  -109.77 -126.10) v=11.68 m/s [KF]
[lio] t=1317401359.500 | feat 3973/55394 | map  16222 | icp ok  iter 13 corr  3973 rms 0.2320   50.41 ms | p=(  739.82  -110.87 -126.30) v=11.64 m/s [KF]
[lio] t=1317401359.603 | feat 3969/56138 | map  16265 | icp ok  iter 16 corr  3969 rms 0.2162   61.51 ms | p=(  740.19  -111.97 -126.50) v=11.57 m/s [KF]
[lio] t=1317401359.707 | feat 3929/55283 | map  16169 | icp ok  iter 12 corr  3929 rms 0.2384   46.33 ms | p=(  740.58  -113.08 -126.71) v=11.62 m/s [KF]
[lio] t=1317401359.811 | feat 3871/53536 | map  15951 | icp ok  iter 12 corr  3871 rms 0.2251   43.03 ms | p=(  740.96  -114.19 -126.90) v=11.61 m/s [KF]
[lio] t=1317401359.915 | feat 3853/51706 | map  15706 | icp ok  iter  9 corr  3853 rms 0.2282   36.58 ms | p=(  741.34  -115.29 -127.11) v=11.61 m/s [KF]
[lio] t=1317401360.019 | feat 3917/52662 | map  15385 | icp ok  iter 10 corr  3917 rms 0.1953   38.53 ms | p=(  741.72  -116.41 -127.30) v=11.64 m/s [KF]
[lio] t=1317401360.123 | feat 4023/54671 | map  15150 | icp ok  iter 12 corr  4023 rms 0.2258   47.39 ms | p=(  742.10  -117.52 -127.49) v=11.61 m/s [KF]
[lio] t=1317401360.227 | feat 4101/56607 | map  14868 | icp ok  iter  7 corr  4101 rms 0.2179   29.30 ms | p=(  742.49  -118.62 -127.70) v=11.60 m/s [KF]
[lio] t=1317401360.330 | feat 4221/58521 | map  14692 | icp ok  iter 12 corr  4221 rms 0.2618   47.80 ms | p=(  742.87  -119.73 -127.90) v=11.60 m/s [KF]
[lio] t=1317401360.434 | feat 4276/59808 | map  14611 | icp ok  iter 10 corr  4268 rms 0.2970   40.54 ms | p=(  743.25  -120.86 -128.11) v=11.69 m/s [KF]
[lio] t=1317401360.538 | feat 4494/60232 | map  14633 | icp ok  iter 11 corr  4494 rms 0.2543   50.11 ms | p=(  743.63  -121.96 -128.31) v=11.60 m/s [KF]
[lio] t=1317401360.642 | feat 4628/58641 | map  14737 | icp ok  iter 11 corr  4628 rms 0.2441   48.41 ms | p=(  744.02  -123.07 -128.51) v=11.64 m/s [KF]
[lio] t=1317401360.746 | feat 4679/57141 | map  14847 | icp ok  iter 11 corr  4679 rms 0.2278   50.26 ms | p=(  744.40  -124.19 -128.71) v=11.69 m/s [KF]
[lio] t=1317401360.850 | feat 4765/56826 | map  15028 | icp ok  iter 11 corr  4765 rms 0.2147   51.68 ms | p=(  744.78  -125.31 -128.91) v=11.65 m/s [KF]
[lio] t=1317401360.954 | feat 4705/58187 | map  15225 | icp ok  iter 10 corr  4705 rms 0.2252   46.21 ms | p=(  745.16  -126.42 -129.12) v=11.67 m/s [KF]
[lio] t=1317401361.057 | feat 4687/59752 | map  15335 | icp ok  iter 10 corr  4686 rms 0.2154   47.05 ms | p=(  745.54  -127.53 -129.32) v=11.63 m/s [KF]
[lio] t=1317401361.161 | feat 4668/61675 | map  15412 | icp ok  iter 17 corr  4654 rms 0.2335   73.23 ms | p=(  745.92  -128.63 -129.53) v=11.62 m/s [KF]
[lio] t=1317401361.265 | feat 4666/62550 | map  15467 | icp ok  iter 12 corr  4665 rms 0.2474   55.48 ms | p=(  746.29  -129.73 -129.73) v=11.60 m/s [KF]
[lio] t=1317401361.369 | feat 4788/62687 | map  15499 | icp ok  iter 15 corr  4776 rms 0.3056   68.16 ms | p=(  746.67  -130.87 -129.94) v=11.77 m/s [KF]
[lio] t=1317401361.473 | feat 4940/62932 | map  15564 | icp ok  iter  9 corr  4940 rms 0.2519   50.23 ms | p=(  747.06  -131.98 -130.15) v=11.72 m/s [KF]
[lio] t=1317401361.577 | feat 5089/62900 | map  15620 | icp ok  iter 12 corr  5088 rms 0.2903   59.98 ms | p=(  747.44  -133.09 -130.35) v=11.72 m/s [KF]
[lio] t=1317401361.680 | feat 5271/63174 | map  15712 | icp ok  iter  9 corr  5254 rms 0.2983   47.72 ms | p=(  747.83  -134.20 -130.56) v=11.72 m/s [KF]
[lio] t=1317401361.784 | feat 5438/63265 | map  15823 | icp ok  iter 23 corr  5438 rms 0.2815  118.97 ms | p=(  748.21  -135.30 -130.77) v=11.62 m/s [KF]
[lio] t=1317401361.888 | feat 5395/63308 | map  15937 | icp ok  iter 12 corr  5394 rms 0.2209   64.47 ms | p=(  748.58  -136.40 -130.98) v=11.62 m/s [KF]
[lio] t=1317401361.992 | feat 5343/62881 | map  15878 | icp ok  iter 16 corr  5343 rms 0.2805   85.57 ms | p=(  748.95  -137.50 -131.19) v=11.58 m/s [KF]
[lio] t=1317401362.096 | feat 5222/62370 | map  15849 | icp ok  iter 18 corr  5220 rms 0.2602   85.43 ms | p=(  749.32  -138.62 -131.41) v=11.73 m/s [KF]
[lio] t=1317401362.199 | feat 5096/61637 | map  15864 | icp ok  iter 25 corr  5092 rms 0.2671  113.43 ms | p=(  749.70  -139.72 -131.62) v=11.64 m/s [KF]
[lio] t=1317401362.303 | feat 5014/60233 | map  15991 | icp ok  iter 15 corr  5014 rms 0.2460   74.62 ms | p=(  750.07  -140.82 -131.82) v=11.56 m/s [KF]
[lio] t=1317401362.407 | feat 4840/58491 | map  16142 | icp ok  iter 15 corr  4812 rms 0.2410   68.10 ms | p=(  750.46  -141.91 -132.03) v=11.60 m/s [KF]
[lio] t=1317401362.511 | feat 4544/57147 | map  16314 | icp ok  iter 20 corr  4544 rms 0.3017   90.79 ms | p=(  750.82  -143.01 -132.24) v=11.55 m/s [KF]
[lio] t=1317401362.615 | feat 4218/56176 | map  16539 | icp ok  iter 34 corr  4218 rms 0.2399  149.36 ms | p=(  751.18  -144.05 -132.44) v=11.26 m/s [KF]
[lio] t=1317401362.718 | feat 4005/56061 | map  16656 | icp ok  iter 18 corr  4003 rms 0.2106   79.08 ms | p=(  751.55  -145.11 -132.64) v=11.21 m/s [KF]
[lio] t=1317401362.822 | feat 3816/56025 | map  16623 | icp ok  iter 25 corr  3816 rms 0.2050  110.85 ms | p=(  751.90  -146.13 -132.83) v=10.95 m/s [KF]
[lio] t=1317401362.926 | feat 3733/55580 | map  16578 | icp ok  iter 20 corr  3733 rms 0.2532   78.16 ms | p=(  752.25  -147.16 -133.03) v=10.90 m/s [KF]
[lio] t=1317401363.030 | feat 3671/53814 | map  16633 | icp ok  iter 18 corr  3671 rms 0.2240   63.41 ms | p=(  752.61  -148.21 -133.24) v=10.99 m/s [KF]
[lio] t=1317401363.134 | feat 3745/53078 | map  16708 | icp ok  iter 21 corr  3745 rms 0.2285   83.08 ms | p=(  752.96  -149.24 -133.44) v=10.93 m/s [KF]
[lio] t=1317401363.238 | feat 3658/54729 | map  16791 | icp ok  iter 10 corr  3658 rms 0.2175   36.64 ms | p=(  753.32  -150.30 -133.64) v=11.12 m/s [KF]
[lio] t=1317401363.341 | feat 3629/56521 | map  16714 | icp ok  iter 19 corr  3624 rms 0.2547   66.01 ms | p=(  753.68  -151.37 -133.85) v=11.18 m/s [KF]
[lio] t=1317401363.445 | feat 3562/57295 | map  16665 | icp ok  iter 28 corr  3562 rms 0.2819   97.78 ms | p=(  754.04  -152.43 -134.05) v=11.17 m/s [KF]
[lio] t=1317401363.549 | feat 3621/56016 | map  16568 | icp ok  iter  5 corr  3621 rms 0.2194   23.48 ms | p=(  754.41  -153.54 -134.26) v=11.50 m/s [KF]
[lio] t=1317401363.653 | feat 3455/56057 | map  16524 | icp ok  iter 15 corr  3455 rms 0.2340   52.75 ms | p=(  754.77  -154.63 -134.47) v=11.44 m/s [KF]
[lio] t=1317401363.757 | feat 3360/56572 | map  16430 | icp ok  iter  9 corr  3359 rms 0.2994   29.99 ms | p=(  755.15  -155.74 -134.68) v=11.61 m/s [KF]
[lio] t=1317401363.861 | feat 3198/55156 | map  16413 | icp ok  iter 17 corr  3196 rms 0.2408   55.15 ms | p=(  755.51  -156.83 -134.89) v=11.51 m/s [KF]
[lio] t=1317401363.964 | feat 3146/54291 | map  16406 | icp ok  iter 29 corr  3146 rms 0.3683   86.55 ms | p=(  755.87  -157.90 -135.10) v=11.41 m/s [KF]
[lio] t=1317401364.068 | feat 3249/54026 | map  16340 | icp ok  iter 10 corr  3248 rms 0.3405   31.97 ms | p=(  756.24  -159.00 -135.31) v=11.52 m/s [KF]
[lio] t=1317401364.172 | feat 3264/51299 | map  16446 | icp ok  iter  8 corr  3263 rms 0.2745   25.28 ms | p=(  756.62  -160.12 -135.54) v=11.67 m/s [KF]
[lio] t=1317401364.276 | feat 3251/49222 | map  16425 | icp ok  iter 11 corr  3251 rms 0.3187   38.42 ms | p=(  756.99  -161.23 -135.75) v=11.67 m/s [KF]
[lio] t=1317401364.380 | feat 3172/49886 | map  16347 | icp ok  iter 13 corr  3172 rms 0.2887   43.76 ms | p=(  757.36  -162.32 -135.97) v=11.55 m/s [KF]
[lio] t=1317401364.483 | feat 3115/50668 | map  16144 | icp ok  iter 10 corr  3111 rms 0.2871   32.27 ms | p=(  757.72  -163.41 -136.19) v=11.54 m/s [KF]
[lio] t=1317401364.587 | feat 3187/51305 | map  15946 | icp ok  iter 11 corr  3187 rms 0.2632   35.06 ms | p=(  758.10  -164.51 -136.41) v=11.55 m/s [KF]
[lio] t=1317401364.691 | feat 3152/51861 | map  15758 | icp ok  iter 18 corr  3152 rms 0.2449   62.33 ms | p=(  758.46  -165.57 -136.62) v=11.32 m/s [KF]
[lio] t=1317401364.795 | feat 3245/53400 | map  15484 | icp ok  iter 19 corr  3230 rms 0.2275   63.71 ms | p=(  758.81  -166.63 -136.83) v=11.26 m/s [KF]
[lio] t=1317401364.899 | feat 3353/55169 | map  15192 | icp ok  iter 11 corr  3348 rms 0.3252   36.99 ms | p=(  759.18  -167.71 -137.04) v=11.33 m/s [KF]
[lio] t=1317401365.002 | feat 3462/55446 | map  14908 | icp ok  iter  9 corr  3462 rms 0.3561   30.74 ms | p=(  759.55  -168.81 -137.26) v=11.45 m/s [KF]
[lio] t=1317401365.106 | feat 3566/57116 | map  14661 | icp ok  iter 18 corr  3566 rms 0.2930   66.04 ms | p=(  759.90  -169.88 -137.47) v=11.29 m/s [KF]
[lio] t=1317401365.210 | feat 3560/58023 | map  14493 | icp ok  iter 25 corr  3557 rms 0.2961   93.14 ms | p=(  760.24  -170.92 -137.68) v=11.07 m/s [KF]
[lio] t=1317401365.314 | feat 3589/58468 | map  14365 | icp ok  iter  6 corr  3589 rms 0.2414   25.55 ms | p=(  760.60  -172.00 -137.90) v=11.30 m/s [KF]
[lio] t=1317401365.417 | feat 3542/57349 | map  14280 | icp ok  iter 19 corr  3542 rms 0.2528   68.37 ms | p=(  760.97  -173.07 -138.11) v=11.26 m/s [KF]
[lio] t=1317401365.521 | feat 3556/57479 | map  14257 | icp ok  iter 50 corr  3556 rms 0.2414  181.33 ms | p=(  761.31  -174.09 -138.32) v=10.98 m/s [KF]
[lio] t=1317401365.625 | feat 3643/57751 | map  14224 | icp ok  iter 15 corr  3638 rms 0.2579   56.40 ms | p=(  761.68  -175.18 -138.53) v=11.30 m/s [KF]
[lio] t=1317401365.729 | feat 3810/56692 | map  14276 | icp ok  iter  8 corr  3810 rms 0.2183   31.81 ms | p=(  762.04  -176.26 -138.75) v=11.38 m/s [KF]
[lio] t=1317401365.833 | feat 3938/55712 | map  14311 | icp ok  iter 15 corr  3936 rms 0.2074   59.56 ms | p=(  762.41  -177.34 -138.97) v=11.38 m/s [KF]
[lio] t=1317401365.936 | feat 3950/56322 | map  14365 | icp ok  iter 44 corr  3950 rms 0.2408  180.73 ms | p=(  762.75  -178.37 -139.18) v=11.06 m/s [KF]
[lio] t=1317401366.040 | feat 4057/58210 | map  14385 | icp ok  iter 50 corr  4057 rms 0.2444  229.89 ms | p=(  763.06  -179.30 -139.37) v=10.29 m/s
[lio] t=1317401366.144 | feat 4106/59134 | map  14385 | icp ok  iter 12 corr  4104 rms 0.3664   49.58 ms | p=(  763.39  -180.32 -139.59) v=10.57 m/s [KF]
[lio] t=1317401366.248 | feat 4179/60302 | map  14590 | icp ok  iter 24 corr  4172 rms 0.2447  105.51 ms | p=(  763.77  -181.41 -139.82) v=11.17 m/s [KF]
[lio] t=1317401366.351 | feat 4262/60561 | map  14630 | icp ok  iter 11 corr  4248 rms 0.2866   45.72 ms | p=(  764.13  -182.51 -140.04) v=11.42 m/s [KF]
[lio] t=1317401366.455 | feat 4398/60884 | map  14672 | icp ok  iter 15 corr  4398 rms 0.3094   66.18 ms | p=(  764.49  -183.59 -140.26) v=11.41 m/s [KF]
[lio] t=1317401366.559 | feat 4375/60391 | map  14716 | icp ok  iter 19 corr  4374 rms 0.2448   72.07 ms | p=(  764.86  -184.70 -140.49) v=11.62 m/s [KF]
[lio] t=1317401366.663 | feat 4383/60065 | map  14695 | icp ok  iter 21 corr  4370 rms 0.2564   95.56 ms | p=(  765.22  -185.77 -140.71) v=11.43 m/s [KF]
[lio] t=1317401366.767 | feat 4385/60707 | map  14714 | icp ok  iter 28 corr  4385 rms 0.2260  118.80 ms | p=(  765.58  -186.86 -140.94) v=11.44 m/s [KF]
[lio] t=1317401366.870 | feat 4223/61346 | map  14629 | icp ok  iter 11 corr  4219 rms 0.2233   44.82 ms | p=(  765.97  -187.95 -141.18) v=11.56 m/s [KF]
[lio] t=1317401366.974 | feat 4115/61382 | map  14568 | icp ok  iter 39 corr  4115 rms 0.2386  144.35 ms | p=(  766.33  -189.03 -141.41) v=11.45 m/s [KF]
[lio] t=1317401367.078 | feat 4067/60710 | map  14544 | icp ok  iter 25 corr  4066 rms 0.2237  105.54 ms | p=(  766.69  -190.09 -141.64) v=11.32 m/s [KF]
[lio] t=1317401367.182 | feat 4001/60127 | map  14508 | icp ok  iter 36 corr  3997 rms 0.1930  145.03 ms | p=(  767.04  -191.15 -141.86) v=11.23 m/s [KF]
[lio] t=1317401367.286 | feat 4014/60052 | map  14483 | icp ok  iter 50 corr  4014 rms 0.2638  229.36 ms | p=(  767.37  -192.11 -142.05) v=10.62 m/s [KF]
[lio] t=1317401367.390 | feat 3957/59960 | map  14509 | icp ok  iter 18 corr  3957 rms 0.2572   65.52 ms | p=(  767.72  -193.15 -142.28) v=10.85 m/s [KF]
[lio] t=1317401367.494 | feat 3947/58885 | map  14572 | icp ok  iter 11 corr  3947 rms 0.2772   45.88 ms | p=(  768.08  -194.22 -142.51) v=11.12 m/s [KF]
[lio] t=1317401367.597 | feat 3953/57655 | map  14587 | icp ok  iter 15 corr  3953 rms 0.2482   56.79 ms | p=(  768.44  -195.30 -142.74) v=11.28 m/s [KF]
[lio] t=1317401367.701 | feat 4014/56609 | map  14607 | icp ok  iter 23 corr  4012 rms 0.2372   91.69 ms | p=(  768.79  -196.36 -142.96) v=11.23 m/s [KF]
[lio] t=1317401367.805 | feat 4001/57131 | map  14547 | icp ok  iter 50 corr  4001 rms 0.2292  197.90 ms | p=(  769.13  -197.40 -143.17) v=11.06 m/s [KF]
[lio] t=1317401367.909 | feat 4025/57918 | map  14494 | icp ok  iter 50 corr  4025 rms 0.2586  224.80 ms | p=(  769.45  -198.35 -143.37) v=10.46 m/s [KF]
[lio] t=1317401368.013 | feat 3989/57905 | map  14488 | icp ok  iter 10 corr  3984 rms 0.2944   42.56 ms | p=(  769.79  -199.38 -143.59) v=10.70 m/s [KF]
[lio] t=1317401368.117 | feat 3893/57439 | map  14541 | icp ok  iter 15 corr  3893 rms 0.2258   61.35 ms | p=(  770.15  -200.45 -143.82) v=11.06 m/s [KF]
[lio] t=1317401368.221 | feat 3838/57778 | map  14540 | icp ok  iter 15 corr  3838 rms 0.2157   55.13 ms | p=(  770.50  -201.51 -144.05) v=11.16 m/s [KF]
[lio] t=1317401368.324 | feat 3783/54478 | map  14606 | icp ok  iter 50 corr  3783 rms 0.2127  235.92 ms | p=(  770.79  -202.39 -144.25) v=10.06 m/s
[lio] t=1317401368.428 | feat 3770/51687 | map  14606 | icp ok  iter 20 corr  3767 rms 0.4057   75.77 ms | p=(  771.13  -203.43 -144.46) v=10.63 m/s [KF]
[lio] t=1317401368.532 | feat 3564/47124 | map  14860 | icp ok  iter 13 corr  3563 rms 0.3193   48.39 ms | p=(  771.49  -204.51 -144.70) v=11.08 m/s [KF]
[lio] t=1317401368.636 | feat 3674/44543 | map  14991 | icp ok  iter 14 corr  3670 rms 0.3717   46.96 ms | p=(  771.85  -205.59 -144.94) v=11.31 m/s [KF]
[lio] t=1317401368.740 | feat 3814/45348 | map  15199 | icp ok  iter 19 corr  3799 rms 0.3625   75.27 ms | p=(  772.20  -206.66 -145.16) v=11.29 m/s [KF]
[lio] t=1317401368.844 | feat 3992/49526 | map  15368 | icp ok  iter 23 corr  3992 rms 0.3213   90.45 ms | p=(  772.56  -207.74 -145.40) v=11.37 m/s [KF]
[lio] t=1317401368.948 | feat 4010/52999 | map  15575 | icp ok  iter 13 corr  4008 rms 0.2533   55.06 ms | p=(  772.91  -208.82 -145.63) v=11.39 m/s [KF]
[lio] t=1317401369.051 | feat 4099/56728 | map  15729 | icp ok  iter 15 corr  4099 rms 0.2224   63.59 ms | p=(  773.28  -209.90 -145.87) v=11.43 m/s [KF]
[lio] t=1317401369.155 | feat 4209/61156 | map  15817 | icp ok  iter 50 corr  4209 rms 0.2059  264.82 ms | p=(  773.57  -210.77 -146.06) v=10.11 m/s
[lio] t=1317401369.259 | feat 4144/61419 | map  15817 | icp ok  iter 19 corr  4144 rms 0.2762   74.79 ms | p=(  773.90  -211.79 -146.29) v=10.51 m/s [KF]
[lio] t=1317401369.363 | feat 4186/61412 | map  15954 | icp ok  iter 29 corr  4186 rms 0.2226  122.30 ms | p=(  774.27  -212.89 -146.53) v=11.14 m/s [KF]
[lio] t=1317401369.467 | feat 4186/61409 | map  15968 | icp ok  iter 11 corr  4186 rms 0.2375   43.91 ms | p=(  774.62  -213.97 -146.76) v=11.31 m/s [KF]
[lio] t=1317401369.571 | feat 4243/61380 | map  15936 | icp ok  iter 15 corr  4242 rms 0.2319   60.43 ms | p=(  774.98  -215.05 -147.00) v=11.41 m/s [KF]
[lio] t=1317401369.675 | feat 4239/61122 | map  15832 | icp ok  iter 10 corr  4226 rms 0.2097   42.96 ms | p=(  775.34  -216.16 -147.25) v=11.57 m/s [KF]
[lio] t=1317401369.778 | feat 4295/60859 | map  15731 | icp ok  iter 15 corr  4295 rms 0.2395   62.38 ms | p=(  775.72  -217.26 -147.49) v=11.62 m/s [KF]
[lio] t=1317401369.882 | feat 4290/58527 | map  15737 | icp ok  iter 19 corr  4290 rms 0.2094   84.89 ms | p=(  776.08  -218.34 -147.73) v=11.52 m/s [KF]
[lio] t=1317401369.986 | feat 4289/56289 | map  15756 | icp ok  iter 31 corr  4289 rms 0.2033  130.39 ms | p=(  776.43  -219.43 -147.96) v=11.50 m/s [KF]
[lio] t=1317401370.090 | feat 4288/56319 | map  15659 | icp ok  iter 50 corr  4287 rms 0.2311  262.89 ms | p=(  776.73  -220.36 -148.17) v=10.45 m/s
[lio] t=1317401370.194 | feat 4211/57554 | map  15659 | icp ok  iter 18 corr  4210 rms 0.4418   71.34 ms | p=(  777.06  -221.34 -148.39) v=10.43 m/s [KF]
[lio] t=1317401370.298 | feat 4190/56826 | map  15764 | icp ok  iter 22 corr  4189 rms 0.3355   95.01 ms | p=(  777.40  -222.41 -148.63) v=10.94 m/s [KF]
[lio] t=1317401370.401 | feat 4178/56000 | map  15832 | icp ok  iter 34 corr  4178 rms 0.2902  137.08 ms | p=(  777.74  -223.44 -148.86) v=10.94 m/s [KF]
[lio] t=1317401370.505 | feat 4234/53951 | map  15939 | icp ok  iter 41 corr  4219 rms 0.2591  199.05 ms | p=(  778.03  -224.32 -149.05) v=9.97 m/s
[lio] t=1317401370.609 | feat 4224/54265 | map  15939 | icp ok  iter 26 corr  4187 rms 0.3434  110.04 ms | p=(  778.37  -225.34 -149.28) v=10.44 m/s [KF]
[lio] t=1317401370.713 | feat 4202/55378 | map  16195 | icp ok  iter 23 corr  4201 rms 0.2340  100.47 ms | p=(  778.71  -226.40 -149.52) v=10.92 m/s [KF]
[lio] t=1317401370.817 | feat 4170/56612 | map  16266 | icp ok  iter 50 corr  4169 rms 0.2687  242.03 ms | p=(  778.99  -227.24 -149.70) v=9.67 m/s
[lio] t=1317401370.920 | feat 4003/58010 | map  16266 | icp ok  iter 28 corr  3990 rms 0.3636  112.07 ms | p=(  779.32  -228.26 -149.94) v=10.37 m/s [KF]
[lio] t=1317401371.024 | feat 3981/58376 | map  16386 | icp ok  iter 27 corr  3980 rms 0.3251  119.38 ms | p=(  779.67  -229.35 -150.18) v=11.00 m/s [KF]
[lio] t=1317401371.128 | feat 4030/57252 | map  16457 | icp ok  iter 50 corr  4028 rms 0.2633  243.22 ms | p=(  779.94  -230.17 -150.37) v=9.62 m/s
[lio] t=1317401371.232 | feat 4108/56364 | map  16457 | icp ok  iter 18 corr  4100 rms 0.4268   86.15 ms | p=(  780.27  -231.23 -150.60) v=10.57 m/s [KF]
[lio] t=1317401371.335 | feat 4060/54069 | map  16609 | icp ok  iter 22 corr  4058 rms 0.2900   87.38 ms | p=(  780.63  -232.29 -150.85) v=10.96 m/s [KF]
[lio] t=1317401371.439 | feat 4043/52897 | map  16701 | icp ok  iter 38 corr  4043 rms 0.2790  188.55 ms | p=(  780.89  -233.07 -151.03) v=9.35 m/s
[lio] t=1317401371.543 | feat 3960/52763 | map  16701 | icp ok  iter 26 corr  3952 rms 0.4182  115.99 ms | p=(  781.13  -233.82 -151.20) v=8.50 m/s [KF]
[lio] t=1317401371.647 | feat 3917/52841 | map  16754 | icp ok  iter 16 corr  3907 rms 0.2749   62.33 ms | p=(  781.39  -234.60 -151.37) v=8.39 m/s
[lio] t=1317401371.751 | feat 3989/53905 | map  16754 | icp ok  iter 21 corr  3941 rms 0.4300   86.83 ms | p=(  781.62  -235.32 -151.53) v=7.93 m/s [KF]
[lio] t=1317401371.854 | feat 3991/54159 | map  16988 | icp ok  iter 12 corr  3985 rms 0.2681   58.53 ms | p=(  781.87  -236.12 -151.71) v=8.28 m/s
[lio] t=1317401371.958 | feat 3919/54166 | map  16988 | icp ok  iter 36 corr  3890 rms 0.4072  151.16 ms | p=(  782.06  -236.97 -151.86) v=8.51 m/s [KF]
[lio] t=1317401372.062 | feat 3842/54846 | map  17412 | icp ok  iter 37 corr  3841 rms 0.3050  153.06 ms | p=(  782.27  -237.74 -152.02) v=8.19 m/s
[lio] t=1317401372.165 | feat 3975/54723 | map  17412 | icp ok  iter 50 corr  3961 rms 0.4594  214.03 ms | p=(  782.69  -238.58 -152.27) v=9.03 m/s [KF]
[lio] t=1317401372.269 | feat 4062/55300 | map  17942 | icp ok  iter 22 corr  4062 rms 0.2571   98.59 ms | p=(  783.05  -239.43 -152.48) v=9.22 m/s
