[INFO] [1789104081.553537444] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-plane ICP)
[INFO] [1789104081.553613840] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104081.553622125] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104081.553628363] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104081.553635722] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789104087.081139235] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104095.514447028] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401404.177 | feat 1197/7272 | map   7818 | icp ok  iter  4 corr   946 rms 0.0886    5.43 ms | p=(  555.66  -396.29  10.43) v=8.99 m/s [KF]
[lio] t=1317401404.281 | feat 1246/7242 | map   7690 | icp ok  iter  5 corr  1000 rms 0.0761    7.01 ms | p=(  554.78  -395.91  10.46) v=9.12 m/s
[lio] t=1317401404.384 | feat 1267/7325 | map   7690 | icp ok  iter  4 corr  1023 rms 0.0839    6.37 ms | p=(  553.92  -395.55  10.48) v=9.06 m/s [KF]
[lio] t=1317401404.488 | feat 1434/7416 | map   7624 | icp ok  iter  3 corr  1094 rms 0.0740    4.59 ms | p=(  553.05  -395.17  10.52) v=9.09 m/s
[lio] t=1317401404.592 | feat 1341/7493 | map   7624 | icp ok  iter  4 corr   965 rms 0.0600    6.13 ms | p=(  552.21  -394.82  10.52) v=8.91 m/s [KF]
[lio] t=1317401404.696 | feat 1240/7459 | map   7700 | icp ok  iter  6 corr   930 rms 0.0436    7.31 ms | p=(  551.30  -394.44  10.55) v=9.28 m/s
[lio] t=1317401404.800 | feat 1266/7450 | map   7700 | icp ok  iter  4 corr   909 rms 0.1018    5.74 ms | p=(  550.41  -394.09  10.57) v=9.21 m/s [KF]
[lio] t=1317401404.904 | feat 1299/7199 | map   7735 | icp ok  iter  4 corr   971 rms 0.0483    5.69 ms | p=(  549.53  -393.70  10.59) v=9.25 m/s
[lio] t=1317401405.008 | feat 1322/7159 | map   7735 | icp ok  iter  5 corr   974 rms 0.0679    7.37 ms | p=(  548.63  -393.34  10.62) v=9.34 m/s [KF]
[lio] t=1317401405.111 | feat 1467/7292 | map   7711 | icp ok  iter  4 corr  1070 rms 0.0616    6.28 ms | p=(  547.73  -392.95  10.65) v=9.38 m/s
[lio] t=1317401405.215 | feat 1549/7382 | map   7711 | icp ok  iter  5 corr  1081 rms 0.0887    8.37 ms | p=(  546.85  -392.59  10.67) v=9.26 m/s [KF]
[lio] t=1317401405.319 | feat 1545/7560 | map   7771 | icp ok  iter  5 corr  1052 rms 0.0616    7.60 ms | p=(  545.94  -392.21  10.69) v=9.44 m/s
[lio] t=1317401405.423 | feat 1546/7580 | map   7771 | icp ok  iter  4 corr  1005 rms 0.0630    6.19 ms | p=(  545.02  -391.82  10.72) v=9.54 m/s [KF]
[lio] t=1317401405.527 | feat 1630/7863 | map   7947 | icp ok  iter  5 corr  1163 rms 0.0718    8.34 ms | p=(  544.11  -391.43  10.75) v=9.54 m/s
[lio] t=1317401405.631 | feat 1594/7943 | map   7947 | icp ok  iter  6 corr  1119 rms 0.0766   10.16 ms | p=(  543.23  -391.04  10.78) v=9.41 m/s [KF]
[lio] t=1317401405.735 | feat 1797/8269 | map   8183 | icp ok  iter  4 corr  1367 rms 0.0569    8.43 ms | p=(  542.30  -390.63  10.81) v=9.66 m/s [KF]
[lio] t=1317401405.839 | feat 2029/8482 | map   8465 | icp ok  iter  4 corr  1572 rms 0.0781    9.16 ms | p=(  541.38  -390.22  10.83) v=9.70 m/s [KF]
[lio] t=1317401405.943 | feat 2024/8500 | map   8827 | icp ok  iter  7 corr  1610 rms 0.0755   16.26 ms | p=(  540.44  -389.80  10.86) v=9.88 m/s [KF]
[lio] t=1317401406.047 | feat 1922/8528 | map   9123 | icp ok  iter  5 corr  1550 rms 0.0537   11.93 ms | p=(  539.58  -389.40  10.89) v=9.43 m/s
[lio] t=1317401406.151 | feat 1919/8173 | map   9123 | icp ok  iter  5 corr  1495 rms 0.0637   11.36 ms | p=(  538.63  -388.96  10.91) v=9.83 m/s [KF]
[lio] t=1317401406.254 | feat 1681/7724 | map   9466 | icp ok  iter  5 corr  1305 rms 0.0684    9.27 ms | p=(  537.67  -388.50  10.93) v=10.14 m/s [KF]
[lio] t=1317401406.358 | feat 1616/7357 | map   9682 | icp ok  iter  5 corr  1254 rms 0.0575    8.97 ms | p=(  536.73  -388.07  10.94) v=10.02 m/s [KF]
[lio] t=1317401406.462 | feat 1390/6935 | map   9844 | icp ok  iter  5 corr  1091 rms 0.0558    8.48 ms | p=(  535.76  -387.61  10.98) v=10.25 m/s [KF]
[lio] t=1317401406.566 | feat 1360/6821 | map   9894 | icp ok  iter  5 corr  1087 rms 0.0463    8.63 ms | p=(  534.82  -387.17  10.99) v=10.12 m/s [KF]
[lio] t=1317401406.670 | feat 1424/6948 | map   9921 | icp ok  iter  4 corr  1114 rms 0.0724    6.51 ms | p=(  533.86  -386.72  11.02) v=10.17 m/s [KF]
[lio] t=1317401406.774 | feat 1541/6895 | map  10026 | icp ok  iter  4 corr  1193 rms 0.0522    6.69 ms | p=(  532.91  -386.26  11.03) v=10.23 m/s [KF]
[lio] t=1317401406.878 | feat 1486/6948 | map  10105 | icp ok  iter  5 corr  1145 rms 0.0463    8.00 ms | p=(  531.98  -385.82  11.05) v=10.04 m/s [KF]
[lio] t=1317401406.981 | feat 1438/6914 | map  10103 | icp ok  iter  3 corr  1166 rms 0.0447    6.09 ms | p=(  531.01  -385.37  11.08) v=10.22 m/s [KF]
[lio] t=1317401407.085 | feat 1420/6978 | map  10080 | icp ok  iter  5 corr  1117 rms 0.0490    8.21 ms | p=(  530.04  -384.91  11.11) v=10.33 m/s [KF]
[lio] t=1317401407.189 | feat 1459/7072 | map  10076 | icp ok  iter 12 corr  1182 rms 0.0458   19.70 ms | p=(  529.03  -384.44  11.14) v=10.55 m/s [KF]
[lio] t=1317401407.293 | feat 1376/7166 | map  10047 | icp ok  iter  4 corr  1116 rms 0.0427    7.26 ms | p=(  528.06  -384.00  11.16) v=10.41 m/s [KF]
[lio] t=1317401407.397 | feat 1358/7301 | map  10008 | icp ok  iter  5 corr  1115 rms 0.0458    7.19 ms | p=(  527.08  -383.54  11.19) v=10.48 m/s [KF]
[lio] t=1317401407.501 | feat 1362/7344 | map   9868 | icp ok  iter  4 corr  1133 rms 0.0437    5.84 ms | p=(  526.08  -383.07  11.22) v=10.53 m/s [KF]
[lio] t=1317401407.604 | feat 1407/7524 | map   9773 | icp ok  iter  4 corr  1158 rms 0.0499    6.51 ms | p=(  525.09  -382.60  11.26) v=10.56 m/s [KF]
[lio] t=1317401407.708 | feat 1374/7461 | map   9790 | icp ok  iter  3 corr  1131 rms 0.0550    5.32 ms | p=(  524.10  -382.17  11.29) v=10.46 m/s [KF]
[lio] t=1317401407.812 | feat 1412/7626 | map   9779 | icp ok  iter  4 corr  1181 rms 0.0629    7.05 ms | p=(  523.10  -381.71  11.32) v=10.50 m/s [KF]
[lio] t=1317401407.916 | feat 1385/7650 | map   9681 | icp ok  iter  5 corr  1166 rms 0.0514    8.36 ms | p=(  522.10  -381.25  11.34) v=10.58 m/s [KF]
[lio] t=1317401408.020 | feat 1417/7804 | map   9550 | icp ok  iter  5 corr  1205 rms 0.0868    9.24 ms | p=(  521.08  -380.80  11.37) v=10.64 m/s [KF]
[lio] t=1317401408.123 | feat 1371/7924 | map   9475 | icp ok  iter  4 corr  1155 rms 0.0839    7.04 ms | p=(  520.11  -380.35  11.40) v=10.44 m/s [KF]
[lio] t=1317401408.227 | feat 1560/8163 | map   9312 | icp ok  iter  4 corr  1273 rms 0.0428    7.46 ms | p=(  519.12  -379.92  11.42) v=10.37 m/s [KF]
[lio] t=1317401408.331 | feat 1461/8173 | map   9236 | icp ok  iter  5 corr  1212 rms 0.0454    8.62 ms | p=(  518.11  -379.46  11.44) v=10.55 m/s [KF]
[lio] t=1317401408.435 | feat 1520/8112 | map   9191 | icp ok  iter  6 corr  1254 rms 0.0402   10.36 ms | p=(  517.12  -379.03  11.46) v=10.46 m/s [KF]
[lio] t=1317401408.539 | feat 1563/7931 | map   8962 | icp ok  iter  4 corr  1258 rms 0.0599    6.64 ms | p=(  516.10  -378.58  11.49) v=10.60 m/s [KF]
[lio] t=1317401408.643 | feat 1395/7663 | map   8783 | icp ok  iter  5 corr  1116 rms 0.0513    8.85 ms | p=(  515.09  -378.13  11.51) v=10.62 m/s [KF]
[lio] t=1317401408.746 | feat 1366/7866 | map   8448 | icp ok  iter  4 corr  1109 rms 0.0406    5.83 ms | p=(  514.11  -377.70  11.53) v=10.45 m/s [KF]
[lio] t=1317401408.850 | feat 1395/8178 | map   8137 | icp ok  iter  4 corr  1048 rms 0.0878    6.14 ms | p=(  513.08  -377.25  11.56) v=10.64 m/s [KF]
[lio] t=1317401408.954 | feat 1420/8309 | map   8005 | icp ok  iter  3 corr  1131 rms 0.0603    5.35 ms | p=(  512.08  -376.81  11.59) v=10.56 m/s [KF]
[lio] t=1317401409.058 | feat 1487/8456 | map   7859 | icp ok  iter  4 corr  1111 rms 0.0712    6.34 ms | p=(  511.07  -376.39  11.61) v=10.52 m/s [KF]
[lio] t=1317401409.162 | feat 1511/8579 | map   7864 | icp ok  iter  4 corr  1141 rms 0.0515    6.73 ms | p=(  510.07  -375.96  11.64) v=10.48 m/s [KF]
[lio] t=1317401409.266 | feat 1398/8665 | map   7896 | icp ok  iter  4 corr  1105 rms 0.0543    5.60 ms | p=(  509.05  -375.51  11.67) v=10.67 m/s [KF]
[lio] t=1317401409.369 | feat 1400/8768 | map   7837 | icp ok  iter  5 corr  1074 rms 0.0767    7.72 ms | p=(  508.05  -375.10  11.70) v=10.46 m/s [KF]
[lio] t=1317401409.473 | feat 1426/8791 | map   7744 | icp ok  iter  3 corr  1117 rms 0.0479    5.42 ms | p=(  507.04  -374.65  11.72) v=10.62 m/s [KF]
[lio] t=1317401409.577 | feat 1381/8743 | map   7651 | icp ok  iter  4 corr  1046 rms 0.0545    6.08 ms | p=(  506.02  -374.22  11.75) v=10.59 m/s [KF]
[lio] t=1317401409.681 | feat 1424/8705 | map   7597 | icp ok  iter  5 corr  1133 rms 0.0673    8.20 ms | p=(  505.00  -373.79  11.77) v=10.63 m/s [KF]
[lio] t=1317401409.785 | feat 1611/8793 | map   7589 | icp ok  iter  6 corr  1287 rms 0.0641   10.35 ms | p=(  503.96  -373.36  11.80) v=10.75 m/s [KF]
[lio] t=1317401409.889 | feat 1512/8827 | map   7624 | icp ok  iter  7 corr  1273 rms 0.0416   12.61 ms | p=(  502.98  -372.95  11.82) v=10.42 m/s [KF]
[lio] t=1317401409.992 | feat 1639/8822 | map   7624 | icp ok  iter  5 corr  1353 rms 0.0423    9.20 ms | p=(  501.93  -372.50  11.83) v=10.80 m/s [KF]
[lio] t=1317401410.096 | feat 1575/8718 | map   7720 | icp ok  iter  5 corr  1321 rms 0.0634   10.08 ms | p=(  500.95  -372.10  11.86) v=10.42 m/s [KF]
[lio] t=1317401410.200 | feat 1464/8674 | map   7792 | icp ok  iter  3 corr  1218 rms 0.0519    6.03 ms | p=(  499.89  -371.65  11.88) v=10.79 m/s [KF]
[lio] t=1317401410.304 | feat 1390/8650 | map   7802 | icp ok  iter  5 corr  1176 rms 0.0497    8.62 ms | p=(  498.88  -371.22  11.90) v=10.64 m/s [KF]
[lio] t=1317401410.408 | feat 1328/8569 | map   7799 | icp ok  iter  4 corr  1148 rms 0.0705    6.71 ms | p=(  497.85  -370.81  11.93) v=10.64 m/s [KF]
[lio] t=1317401410.511 | feat 1349/8451 | map   7775 | icp ok  iter  5 corr  1168 rms 0.0602    8.20 ms | p=(  496.85  -370.42  11.95) v=10.38 m/s [KF]
[lio] t=1317401410.615 | feat 1320/8494 | map   7760 | icp ok  iter  5 corr  1117 rms 0.0505    8.27 ms | p=(  495.81  -369.97  11.97) v=10.66 m/s [KF]
[lio] t=1317401410.719 | feat 1278/8438 | map   7764 | icp ok  iter  3 corr  1067 rms 0.0560    5.55 ms | p=(  494.90  -369.61  11.99) v=9.82 m/s
[lio] t=1317401410.823 | feat 1250/8355 | map   7764 | icp ok  iter  4 corr  1048 rms 0.0597    6.04 ms | p=(  493.89  -369.20  12.02) v=10.10 m/s [KF]
[lio] t=1317401410.927 | feat 1286/8317 | map   7837 | icp ok  iter 12 corr  1111 rms 0.0692   20.54 ms | p=(  492.92  -368.80  12.05) v=9.93 m/s [KF]
[lio] t=1317401411.030 | feat 1289/8153 | map   7824 | icp ok  iter  4 corr  1098 rms 0.0589    5.83 ms | p=(  492.00  -368.41  12.07) v=9.63 m/s [KF]
[lio] t=1317401411.134 | feat 1126/8009 | map   7826 | icp ok  iter  4 corr   975 rms 0.0862    5.60 ms | p=(  491.06  -368.03  12.09) v=9.53 m/s [KF]
[lio] t=1317401411.238 | feat 1149/7959 | map   7742 | icp ok  iter 12 corr   979 rms 0.0559   16.68 ms | p=(  490.18  -367.68  12.12) v=9.14 m/s
[lio] t=1317401411.342 | feat 1215/7944 | map   7742 | icp ok  iter  2 corr   988 rms 0.0683    3.49 ms | p=(  489.30  -367.33  12.15) v=8.96 m/s [KF]
[lio] t=1317401411.445 | feat 1169/7769 | map   7773 | icp ok  iter  4 corr   989 rms 0.0640    5.25 ms | p=(  488.42  -366.96  12.16) v=8.91 m/s
[lio] t=1317401411.549 | feat 1042/7560 | map   7773 | icp ok  iter  4 corr   848 rms 0.0971    4.99 ms | p=(  487.51  -366.58  12.19) v=9.14 m/s [KF]
[lio] t=1317401411.653 | feat 1098/7516 | map   7798 | icp ok  iter  4 corr   932 rms 0.0564    5.89 ms | p=(  486.75  -366.29  12.20) v=8.18 m/s
[lio] t=1317401411.757 | feat 1256/7550 | map   7798 | icp ok  iter 12 corr  1031 rms 0.0551   19.07 ms | p=(  485.91  -365.93  12.22) v=8.52 m/s [KF]
[lio] t=1317401411.861 | feat 1310/7551 | map   7930 | icp ok  iter  5 corr  1138 rms 0.0450    7.91 ms | p=(  485.13  -365.60  12.23) v=8.27 m/s
[lio] t=1317401411.965 | feat 1315/7477 | map   7930 | icp ok  iter  5 corr  1149 rms 0.0536    8.74 ms | p=(  484.38  -365.30  12.23) v=7.90 m/s [KF]
[lio] t=1317401412.069 | feat 1363/7277 | map   8014 | icp ok  iter  6 corr  1197 rms 0.0595   10.29 ms | p=(  483.56  -364.94  12.24) v=8.32 m/s
[lio] t=1317401412.173 | feat 1233/7130 | map   8014 | icp ok  iter 12 corr  1058 rms 0.0667   19.33 ms | p=(  482.77  -364.61  12.25) v=8.25 m/s [KF]
[lio] t=1317401412.276 | feat 1208/6816 | map   8038 | icp ok  iter  4 corr  1060 rms 0.0756    5.94 ms | p=(  481.95  -364.26  12.26) v=8.42 m/s
[lio] t=1317401412.380 | feat 1155/6661 | map   8038 | icp ok  iter  4 corr   988 rms 0.0845    5.59 ms | p=(  481.16  -363.89  12.27) v=8.39 m/s [KF]
[lio] t=1317401412.484 | feat 1132/6584 | map   7963 | icp ok  iter  4 corr  1009 rms 0.0710    5.78 ms | p=(  480.38  -363.56  12.28) v=8.23 m/s
[lio] t=1317401412.588 | feat 1133/6655 | map   7963 | icp ok  iter  5 corr   955 rms 0.0980    7.08 ms | p=(  479.58  -363.19  12.29) v=8.31 m/s [KF]
[lio] t=1317401412.692 | feat 1077/6650 | map   7884 | icp ok  iter  4 corr   948 rms 0.0798    5.13 ms | p=(  478.81  -362.87  12.31) v=8.16 m/s
[lio] t=1317401412.796 | feat 1044/6716 | map   7884 | icp ok  iter  4 corr   861 rms 0.0773    5.15 ms | p=(  478.03  -362.52  12.32) v=8.19 m/s [KF]
[lio] t=1317401412.900 | feat 1123/6775 | map   7825 | icp ok  iter  3 corr   971 rms 0.0736    4.38 ms | p=(  477.23  -362.19  12.33) v=8.25 m/s
[lio] t=1317401413.003 | feat 1128/6848 | map   7825 | icp ok  iter  4 corr   926 rms 0.0595    5.25 ms | p=(  476.43  -361.85  12.35) v=8.35 m/s [KF]
[lio] t=1317401413.107 | feat 1208/6809 | map   7789 | icp ok  iter  4 corr  1036 rms 0.0633    5.90 ms | p=(  475.65  -361.52  12.36) v=8.26 m/s
[lio] t=1317401413.211 | feat 1169/6734 | map   7789 | icp ok  iter  3 corr   994 rms 0.0847    4.67 ms | p=(  474.84  -361.19  12.38) v=8.34 m/s [KF]
[lio] t=1317401413.315 | feat 1166/6640 | map   7771 | icp ok  iter  4 corr  1004 rms 0.0710    6.45 ms | p=(  474.03  -360.85  12.40) v=8.45 m/s
[lio] t=1317401413.419 | feat 1016/6541 | map   7771 | icp ok  iter  4 corr   860 rms 0.0705    5.46 ms | p=(  473.23  -360.51  12.42) v=8.41 m/s [KF]
[lio] t=1317401413.523 | feat  999/6657 | map   7742 | icp ok  iter  4 corr   814 rms 0.0548    4.79 ms | p=(  472.41  -360.17  12.43) v=8.51 m/s
[lio] t=1317401413.627 | feat 1016/6714 | map   7742 | icp ok  iter  3 corr   856 rms 0.0585    3.51 ms | p=(  471.59  -359.85  12.45) v=8.50 m/s [KF]
[lio] t=1317401413.731 | feat 1050/6792 | map   7713 | icp ok  iter  4 corr   865 rms 0.0537    5.32 ms | p=(  470.78  -359.49  12.47) v=8.57 m/s
[lio] t=1317401413.835 | feat  999/6894 | map   7713 | icp ok  iter  4 corr   810 rms 0.0993    4.52 ms | p=(  469.93  -359.15  12.48) v=8.71 m/s [KF]
[lio] t=1317401413.939 | feat 1069/7060 | map   7664 | icp ok  iter  4 corr   874 rms 0.0811    5.40 ms | p=(  469.11  -358.80  12.51) v=8.66 m/s
[lio] t=1317401414.043 | feat 1153/7100 | map   7664 | icp ok  iter  3 corr   880 rms 0.0761    4.07 ms | p=(  468.28  -358.43  12.51) v=8.75 m/s [KF]
[lio] t=1317401414.147 | feat 1118/7102 | map   7712 | icp ok  iter  3 corr   922 rms 0.0746    3.84 ms | p=(  467.44  -358.07  12.53) v=8.77 m/s
[lio] t=1317401414.251 | feat 1171/7216 | map   7712 | icp ok  iter  3 corr   943 rms 0.0569    4.06 ms | p=(  466.59  -357.69  12.55) v=8.90 m/s [KF]
[lio] t=1317401414.355 | feat 1298/7369 | map   7676 | icp ok  iter 12 corr  1046 rms 0.0875   20.54 ms | p=(  465.76  -357.33  12.56) v=8.82 m/s
[lio] t=1317401414.459 | feat 1307/7631 | map   7676 | icp ok  iter  6 corr   993 rms 0.0884    9.32 ms | p=(  464.89  -356.96  12.58) v=9.00 m/s [KF]
[lio] t=1317401414.562 | feat 1384/7967 | map   7725 | icp ok  iter  4 corr  1078 rms 0.0793    6.72 ms | p=(  464.04  -356.59  12.59) v=9.00 m/s
[lio] t=1317401414.666 | feat 1420/8037 | map   7725 | icp ok  iter  4 corr  1080 rms 0.0784    6.34 ms | p=(  463.17  -356.21  12.61) v=9.13 m/s [KF]
[lio] t=1317401414.770 | feat 1406/8094 | map   7842 | icp ok  iter  4 corr  1166 rms 0.0656    7.87 ms | p=(  462.30  -355.84  12.63) v=9.16 m/s
[lio] t=1317401414.874 | feat 1390/8022 | map   7842 | icp ok  iter  4 corr  1122 rms 0.1005    6.44 ms | p=(  461.42  -355.47  12.64) v=9.19 m/s [KF]
[lio] t=1317401414.978 | feat 1438/7953 | map   7925 | icp ok  iter  6 corr  1210 rms 0.0552   10.05 ms | p=(  460.53  -355.08  12.66) v=9.32 m/s
[lio] t=1317401415.082 | feat 1460/7822 | map   7925 | icp ok  iter  4 corr  1195 rms 0.0560    6.96 ms | p=(  459.65  -354.70  12.67) v=9.31 m/s [KF]
[lio] t=1317401415.186 | feat 1396/7615 | map   8049 | icp ok  iter  5 corr  1157 rms 0.0509    8.06 ms | p=(  458.75  -354.31  12.69) v=9.42 m/s
[lio] t=1317401415.290 | feat 1309/7459 | map   8049 | icp ok  iter  3 corr  1061 rms 0.0717    4.83 ms | p=(  457.83  -353.92  12.70) v=9.57 m/s [KF]
[lio] t=1317401415.394 | feat 1257/7340 | map   8066 | icp ok  iter  4 corr  1041 rms 0.0447    5.83 ms | p=(  456.95  -353.52  12.71) v=9.47 m/s
[lio] t=1317401415.498 | feat 1230/7412 | map   8066 | icp ok  iter  7 corr   991 rms 0.0788   10.12 ms | p=(  456.00  -353.11  12.72) v=9.77 m/s [KF]
[lio] t=1317401415.602 | feat 1176/7323 | map   8091 | icp ok  iter  4 corr   990 rms 0.0512    5.23 ms | p=(  455.07  -352.70  12.73) v=9.86 m/s [KF]
[lio] t=1317401415.706 | feat 1188/7162 | map   8060 | icp ok  iter  4 corr   956 rms 0.0659    5.77 ms | p=(  454.16  -352.29  12.74) v=9.74 m/s
[lio] t=1317401415.810 | feat 1164/7084 | map   8060 | icp ok  iter 12 corr   868 rms 0.0730   16.58 ms | p=(  453.21  -351.86  12.74) v=9.90 m/s [KF]
[lio] t=1317401415.914 | feat 1277/7093 | map   8085 | icp ok  iter  4 corr  1046 rms 0.0714    6.58 ms | p=(  452.27  -351.42  12.76) v=10.00 m/s [KF]
[lio] t=1317401416.018 | feat 1366/6913 | map   8079 | icp ok  iter 12 corr  1116 rms 0.0622   24.49 ms | p=(  451.40  -351.03  12.76) v=9.55 m/s
[lio] t=1317401416.121 | feat 1291/6793 | map   8079 | icp ok  iter  4 corr  1022 rms 0.0791    6.44 ms | p=(  450.40  -350.57  12.77) v=10.19 m/s [KF]
[lio] t=1317401416.225 | feat 1216/6621 | map   8041 | icp ok  iter  5 corr  1016 rms 0.0569    8.35 ms | p=(  449.47  -350.14  12.78) v=10.03 m/s [KF]
[lio] t=1317401416.329 | feat 1257/6430 | map   7934 | icp ok  iter  4 corr  1039 rms 0.0755    6.53 ms | p=(  448.52  -349.71  12.79) v=10.05 m/s [KF]
[lio] t=1317401416.433 | feat 1257/6334 | map   7845 | icp ok  iter  5 corr  1015 rms 0.0423    7.22 ms | p=(  447.56  -349.26  12.80) v=10.15 m/s [KF]
[lio] t=1317401416.537 | feat 1290/6324 | map   7610 | icp ok  iter  4 corr  1011 rms 0.0533    5.68 ms | p=(  446.59  -348.81  12.81) v=10.25 m/s [KF]
[lio] t=1317401416.641 | feat 1188/6148 | map   7410 | icp ok  iter  3 corr   948 rms 0.0584    4.07 ms | p=(  445.62  -348.37  12.81) v=10.29 m/s [KF]
[lio] t=1317401416.745 | feat 1188/6121 | map   7224 | icp ok  iter  4 corr   962 rms 0.0508    5.32 ms | p=(  444.67  -347.94  12.82) v=10.21 m/s [KF]
[lio] t=1317401416.849 | feat 1232/6140 | map   7127 | icp ok  iter  3 corr  1017 rms 0.0542    4.42 ms | p=(  443.68  -347.49  12.83) v=10.38 m/s [KF]
[lio] t=1317401416.953 | feat 1220/6341 | map   7034 | icp ok  iter  4 corr   921 rms 0.0373    5.84 ms | p=(  442.72  -347.04  12.83) v=10.30 m/s [KF]
[lio] t=1317401417.057 | feat 1239/6339 | map   6985 | icp ok  iter  5 corr   986 rms 0.0402    7.81 ms | p=(  441.67  -346.57  12.84) v=10.80 m/s [KF]
[lio] t=1317401417.161 | feat 1342/6404 | map   6883 | icp ok  iter  4 corr  1073 rms 0.0464    6.58 ms | p=(  440.70  -346.14  12.85) v=10.45 m/s [KF]
[lio] t=1317401417.265 | feat 1388/6508 | map   6807 | icp ok  iter  5 corr  1110 rms 0.0480    8.49 ms | p=(  439.67  -345.68  12.86) v=10.77 m/s [KF]
[lio] t=1317401417.368 | feat 1235/6555 | map   6795 | icp ok  iter  4 corr  1029 rms 0.0621    6.23 ms | p=(  438.68  -345.23  12.87) v=10.58 m/s [KF]
[lio] t=1317401417.472 | feat 1260/6717 | map   6776 | icp ok  iter  4 corr  1086 rms 0.0603    6.13 ms | p=(  437.68  -344.79  12.88) v=10.57 m/s [KF]
[lio] t=1317401417.576 | feat 1241/6869 | map   6803 | icp ok  iter  5 corr  1080 rms 0.0477    8.34 ms | p=(  436.64  -344.34  12.90) v=10.80 m/s [KF]
[lio] t=1317401417.680 | feat 1235/6846 | map   6771 | icp ok  iter  4 corr  1039 rms 0.0668    5.79 ms | p=(  435.66  -343.89  12.92) v=10.61 m/s [KF]
[lio] t=1317401417.784 | feat 1198/6939 | map   6743 | icp ok  iter  5 corr  1025 rms 0.0395    7.15 ms | p=(  434.60  -343.43  12.94) v=10.90 m/s [KF]
[lio] t=1317401417.888 | feat 1150/7136 | map   6655 | icp ok  iter  5 corr   998 rms 0.0515    7.50 ms | p=(  433.55  -342.96  12.96) v=11.08 m/s [KF]
[lio] t=1317401417.992 | feat 1191/7171 | map   6493 | icp ok  iter  5 corr   994 rms 0.0851    7.87 ms | p=(  432.54  -342.53  12.97) v=10.83 m/s [KF]
[lio] t=1317401418.096 | feat 1155/7282 | map   6399 | icp ok  iter  5 corr   988 rms 0.0566    7.44 ms | p=(  431.54  -342.09  12.98) v=10.62 m/s [KF]
[lio] t=1317401418.199 | feat 1139/7285 | map   6221 | icp ok  iter  4 corr   977 rms 0.0378    5.53 ms | p=(  430.49  -341.62  13.01) v=10.95 m/s [KF]
[lio] t=1317401418.303 | feat 1231/7300 | map   6071 | icp ok  iter  4 corr  1010 rms 0.0797    6.08 ms | p=(  429.39  -341.16  13.02) v=11.29 m/s [KF]
[lio] t=1317401418.407 | feat 1350/7392 | map   6067 | icp ok  iter  4 corr  1111 rms 0.0655    6.22 ms | p=(  428.36  -340.68  13.02) v=11.09 m/s [KF]
[lio] t=1317401418.511 | feat 1384/7546 | map   6116 | icp ok  iter  4 corr  1188 rms 0.0531    6.72 ms | p=(  427.29  -340.23  13.02) v=11.14 m/s [KF]
[lio] t=1317401418.615 | feat 1439/7659 | map   6189 | icp ok  iter  3 corr  1233 rms 0.0559    4.62 ms | p=(  426.24  -339.76  13.03) v=11.13 m/s [KF]
[lio] t=1317401418.719 | feat 1284/7652 | map   6195 | icp ok  iter  4 corr  1095 rms 0.0410    5.56 ms | p=(  425.16  -339.29  13.03) v=11.25 m/s [KF]
[lio] t=1317401418.822 | feat 1352/7933 | map   6203 | icp ok  iter  4 corr  1182 rms 0.0434    6.45 ms | p=(  424.09  -338.82  13.04) v=11.30 m/s [KF]
[lio] t=1317401418.926 | feat 1413/8082 | map   6283 | icp ok  iter  4 corr  1221 rms 0.0777    6.84 ms | p=(  423.03  -338.37  13.04) v=11.16 m/s [KF]
[lio] t=1317401419.030 | feat 1511/8260 | map   6330 | icp ok  iter  3 corr  1312 rms 0.0635    5.82 ms | p=(  421.97  -337.90  13.04) v=11.15 m/s [KF]
[lio] t=1317401419.134 | feat 1569/8440 | map   6474 | icp ok  iter  3 corr  1325 rms 0.0685    6.46 ms | p=(  420.91  -337.44  13.05) v=11.12 m/s [KF]
[lio] t=1317401419.238 | feat 1560/8412 | map   6602 | icp ok  iter  3 corr  1327 rms 0.0525    6.10 ms | p=(  419.86  -336.99  13.05) v=11.03 m/s [KF]
[lio] t=1317401419.341 | feat 1553/8512 | map   6723 | icp ok  iter  4 corr  1330 rms 0.0575    7.42 ms | p=(  418.82  -336.53  13.06) v=10.95 m/s [KF]
[lio] t=1317401419.445 | feat 1609/8571 | map   6871 | icp ok  iter  6 corr  1363 rms 0.0501   11.79 ms | p=(  417.74  -336.05  13.07) v=11.19 m/s [KF]
[lio] t=1317401419.549 | feat 1567/8557 | map   7020 | icp ok  iter 12 corr  1327 rms 0.0528   22.63 ms | p=(  416.67  -335.58  13.09) v=11.19 m/s [KF]
