[INFO] [1789098663.004232884] [lidar_inertial_odometer]: lidar_inertial_odometer ready (fused point-to-point + point-to-plane ICP)
[INFO] [1789098663.004316795] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789098663.004325119] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789098663.004331253] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789098663.004338427] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789098663.004343877] [lidar_inertial_odometer]:   icp    : alpha (point) 0, beta (plane) 1, huber 0.2 m
[INFO] [1789098668.525020541] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789098676.951969996] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401383.912 | feat 4673/11412 | map  22174 | icp ok  iter  5 corr  3115 rms 0.0487   30.66 ms | p=(  700.48  -427.83   4.58) v=6.67 m/s [KF]
[lio] t=1317401384.016 | feat 4664/11527 | map  22413 | icp ok  iter  3 corr  3242 rms 0.0479   20.12 ms | p=(  699.83  -427.96   4.61) v=6.47 m/s
[lio] t=1317401384.119 | feat 4711/11685 | map  22413 | icp ok  iter  6 corr  3240 rms 0.0413   33.37 ms | p=(  699.15  -428.06   4.64) v=6.52 m/s [KF]
[lio] t=1317401384.223 | feat 4731/11647 | map  22500 | icp ok  iter  4 corr  3350 rms 0.0436   24.55 ms | p=(  698.49  -428.19   4.66) v=6.47 m/s
[lio] t=1317401384.327 | feat 4680/11705 | map  22500 | icp ok  iter  5 corr  3242 rms 0.0561   29.54 ms | p=(  697.84  -428.29   4.68) v=6.37 m/s [KF]
[lio] t=1317401384.430 | feat 4823/11474 | map  22532 | icp ok  iter  4 corr  3314 rms 0.0443   24.06 ms | p=(  697.17  -428.39   4.70) v=6.43 m/s
[lio] t=1317401384.534 | feat 4748/11655 | map  22532 | icp ok  iter  4 corr  3213 rms 0.0419   26.00 ms | p=(  696.53  -428.51   4.73) v=6.27 m/s [KF]
[lio] t=1317401384.638 | feat 4650/11747 | map  22560 | icp ok  iter  4 corr  3232 rms 0.0403   24.46 ms | p=(  695.87  -428.61   4.75) v=6.35 m/s
[lio] t=1317401384.741 | feat 4730/12006 | map  22560 | icp ok  iter  4 corr  3261 rms 0.0435   26.11 ms | p=(  695.21  -428.74   4.79) v=6.36 m/s [KF]
[lio] t=1317401384.845 | feat 4833/12026 | map  22578 | icp ok  iter  5 corr  3392 rms 0.0372   29.91 ms | p=(  694.55  -428.82   4.81) v=6.34 m/s
[lio] t=1317401384.949 | feat 4740/11822 | map  22578 | icp ok  iter  4 corr  3281 rms 0.0481   23.28 ms | p=(  693.90  -428.91   4.84) v=6.32 m/s [KF]
[lio] t=1317401385.053 | feat 4669/11561 | map  22508 | icp ok  iter  4 corr  3277 rms 0.0433   24.32 ms | p=(  693.26  -429.02   4.86) v=6.24 m/s
[lio] t=1317401385.157 | feat 4701/11584 | map  22508 | icp ok  iter  4 corr  3172 rms 0.0455   22.48 ms | p=(  692.61  -429.09   4.90) v=6.23 m/s [KF]
[lio] t=1317401385.260 | feat 4676/11636 | map  22405 | icp ok  iter  4 corr  3268 rms 0.0396   23.17 ms | p=(  691.98  -429.19   4.92) v=6.13 m/s
[lio] t=1317401385.364 | feat 4584/11504 | map  22405 | icp ok  iter  3 corr  3103 rms 0.0371   17.77 ms | p=(  691.34  -429.28   4.95) v=6.12 m/s [KF]
[lio] t=1317401385.468 | feat 4664/11624 | map  22240 | icp ok  iter  4 corr  3234 rms 0.0395   24.04 ms | p=(  690.69  -429.38   4.98) v=6.20 m/s
[lio] t=1317401385.572 | feat 4556/11591 | map  22240 | icp ok  iter  3 corr  3115 rms 0.0395   17.36 ms | p=(  690.04  -429.47   5.00) v=6.22 m/s [KF]
[lio] t=1317401385.676 | feat 4700/11669 | map  21976 | icp ok  iter  3 corr  3243 rms 0.0597   18.56 ms | p=(  689.42  -429.57   5.02) v=6.07 m/s
[lio] t=1317401385.780 | feat 4660/11582 | map  21976 | icp ok  iter  4 corr  3152 rms 0.0444   22.09 ms | p=(  688.79  -429.67   5.04) v=6.10 m/s [KF]
[lio] t=1317401385.884 | feat 4646/11714 | map  21741 | icp ok  iter  4 corr  3189 rms 0.0410   24.70 ms | p=(  688.16  -429.75   5.06) v=6.02 m/s
[lio] t=1317401385.988 | feat 4573/11661 | map  21741 | icp ok  iter  5 corr  3097 rms 0.0426   29.19 ms | p=(  687.54  -429.84   5.09) v=6.00 m/s [KF]
[lio] t=1317401386.092 | feat 4419/11674 | map  21444 | icp ok  iter  4 corr  3041 rms 0.0405   23.66 ms | p=(  686.92  -429.94   5.11) v=6.01 m/s
[lio] t=1317401386.196 | feat 4457/11795 | map  21444 | icp ok  iter  4 corr  3021 rms 0.0391   21.84 ms | p=(  686.29  -430.04   5.13) v=6.04 m/s [KF]
[lio] t=1317401386.300 | feat 4366/11619 | map  21158 | icp ok  iter  4 corr  3112 rms 0.0470   22.84 ms | p=(  685.67  -430.13   5.15) v=5.97 m/s
[lio] t=1317401386.404 | feat 4369/11499 | map  21158 | icp ok  iter  4 corr  3051 rms 0.0482   23.35 ms | p=(  685.05  -430.22   5.17) v=5.96 m/s [KF]
[lio] t=1317401386.508 | feat 4267/11523 | map  21003 | icp ok  iter  3 corr  2999 rms 0.0430   17.71 ms | p=(  684.44  -430.33   5.21) v=5.95 m/s
[lio] t=1317401386.612 | feat 4220/11579 | map  21003 | icp ok  iter  3 corr  2966 rms 0.0438   16.07 ms | p=(  683.80  -430.43   5.23) v=6.06 m/s [KF]
[lio] t=1317401386.716 | feat 4267/11571 | map  20914 | icp ok  iter  5 corr  3075 rms 0.0483   28.10 ms | p=(  683.18  -430.53   5.25) v=6.03 m/s
[lio] t=1317401386.820 | feat 4253/11643 | map  20914 | icp ok  iter  4 corr  3037 rms 0.0463   20.98 ms | p=(  682.56  -430.62   5.27) v=6.01 m/s [KF]
[lio] t=1317401386.924 | feat 4388/11762 | map  20612 | icp ok  iter  3 corr  3157 rms 0.0597   18.29 ms | p=(  681.94  -430.71   5.30) v=5.99 m/s
[lio] t=1317401387.028 | feat 4289/11735 | map  20612 | icp ok  iter  4 corr  3047 rms 0.0551   21.98 ms | p=(  681.29  -430.82   5.32) v=6.19 m/s [KF]
[lio] t=1317401387.132 | feat 4340/11733 | map  20472 | icp ok  iter  4 corr  3078 rms 0.0473   21.99 ms | p=(  680.67  -430.92   5.35) v=6.09 m/s
[lio] t=1317401387.236 | feat 4225/11533 | map  20472 | icp ok  iter  4 corr  3048 rms 0.0449   23.70 ms | p=(  680.04  -431.03   5.37) v=6.14 m/s [KF]
[lio] t=1317401387.340 | feat 4277/11420 | map  20445 | icp ok  iter  3 corr  3087 rms 0.0455   17.01 ms | p=(  679.41  -431.13   5.40) v=6.10 m/s
[lio] t=1317401387.444 | feat 4194/11493 | map  20445 | icp ok  iter  5 corr  2984 rms 0.0524   26.35 ms | p=(  678.78  -431.24   5.43) v=6.17 m/s [KF]
[lio] t=1317401387.547 | feat 4186/11524 | map  20523 | icp ok  iter  4 corr  3106 rms 0.0362   20.68 ms | p=(  678.14  -431.36   5.46) v=6.18 m/s
[lio] t=1317401387.651 | feat 4212/11696 | map  20523 | icp ok  iter  4 corr  3047 rms 0.0345   19.91 ms | p=(  677.49  -431.48   5.48) v=6.28 m/s [KF]
[lio] t=1317401387.755 | feat 4318/11784 | map  20554 | icp ok  iter  4 corr  3181 rms 0.0545   23.78 ms | p=(  676.86  -431.59   5.50) v=6.16 m/s
[lio] t=1317401387.859 | feat 4243/11576 | map  20554 | icp ok  iter 12 corr  3119 rms 0.0510   65.33 ms | p=(  676.25  -431.72   5.52) v=6.09 m/s [KF]
[lio] t=1317401387.963 | feat 4248/11726 | map  20578 | icp ok  iter  4 corr  3167 rms 0.0526   22.15 ms | p=(  675.60  -431.84   5.55) v=6.24 m/s
[lio] t=1317401388.067 | feat 4314/11734 | map  20578 | icp ok  iter  3 corr  3068 rms 0.0539   17.47 ms | p=(  674.95  -431.96   5.57) v=6.26 m/s [KF]
[lio] t=1317401388.171 | feat 4388/11926 | map  20655 | icp ok  iter  3 corr  3300 rms 0.0386   18.22 ms | p=(  674.31  -432.10   5.60) v=6.31 m/s
[lio] t=1317401388.275 | feat 4257/11957 | map  20655 | icp ok  iter  3 corr  3153 rms 0.0421   18.11 ms | p=(  673.66  -432.23   5.62) v=6.32 m/s [KF]
[lio] t=1317401388.379 | feat 4317/11851 | map  20638 | icp ok  iter  4 corr  3248 rms 0.0352   22.46 ms | p=(  673.02  -432.38   5.65) v=6.35 m/s
[lio] t=1317401388.483 | feat 4303/11908 | map  20638 | icp ok  iter 12 corr  3291 rms 0.0445   71.29 ms | p=(  672.37  -432.51   5.67) v=6.35 m/s [KF]
[lio] t=1317401388.587 | feat 4231/11946 | map  20620 | icp ok  iter  4 corr  3221 rms 0.0423   22.48 ms | p=(  671.73  -432.65   5.70) v=6.36 m/s
[lio] t=1317401388.691 | feat 4079/11761 | map  20620 | icp ok  iter  3 corr  3088 rms 0.0421   15.57 ms | p=(  671.06  -432.79   5.73) v=6.48 m/s [KF]
[lio] t=1317401388.795 | feat 3981/11746 | map  20550 | icp ok  iter  4 corr  3003 rms 0.0333   21.16 ms | p=(  670.39  -432.95   5.75) v=6.59 m/s
[lio] t=1317401388.899 | feat 4119/11831 | map  20550 | icp ok  iter  4 corr  3049 rms 0.0412   21.04 ms | p=(  669.71  -433.08   5.78) v=6.70 m/s [KF]
[lio] t=1317401389.003 | feat 3983/11700 | map  20540 | icp ok  iter  4 corr  2909 rms 0.0500   21.33 ms | p=(  669.02  -433.22   5.80) v=6.76 m/s
[lio] t=1317401389.107 | feat 4026/11703 | map  20540 | icp ok  iter  3 corr  2981 rms 0.0563   15.39 ms | p=(  668.32  -433.36   5.83) v=6.89 m/s [KF]
[lio] t=1317401389.211 | feat 4037/11840 | map  20498 | icp ok  iter  3 corr  2967 rms 0.0402   15.40 ms | p=(  667.59  -433.49   5.87) v=7.04 m/s
[lio] t=1317401389.315 | feat 3870/11624 | map  20498 | icp ok  iter  4 corr  2800 rms 0.0423   20.07 ms | p=(  666.85  -433.63   5.89) v=7.22 m/s [KF]
[lio] t=1317401389.419 | feat 3844/11694 | map  20396 | icp ok  iter  3 corr  2805 rms 0.0446   15.35 ms | p=(  666.10  -433.74   5.92) v=7.34 m/s
[lio] t=1317401389.523 | feat 3702/11731 | map  20396 | icp ok  iter  3 corr  2657 rms 0.0457   14.19 ms | p=(  665.34  -433.87   5.95) v=7.45 m/s [KF]
[lio] t=1317401389.627 | feat 3870/11725 | map  20312 | icp ok  iter  4 corr  2840 rms 0.0812   20.35 ms | p=(  664.56  -433.99   5.99) v=7.61 m/s
[lio] t=1317401389.731 | feat 3790/11705 | map  20312 | icp ok  iter  3 corr  2744 rms 0.0556   14.58 ms | p=(  663.77  -434.10   6.02) v=7.68 m/s [KF]
[lio] t=1317401389.835 | feat 3814/11688 | map  20274 | icp ok  iter  4 corr  2891 rms 0.0376   18.28 ms | p=(  662.96  -434.21   6.06) v=7.86 m/s
[lio] t=1317401389.939 | feat 3586/11453 | map  20274 | icp ok  iter  3 corr  2571 rms 0.0484   14.37 ms | p=(  662.16  -434.32   6.09) v=7.89 m/s [KF]
[lio] t=1317401390.043 | feat 3599/11458 | map  20236 | icp ok  iter  3 corr  2691 rms 0.0516   14.43 ms | p=(  661.33  -434.42   6.12) v=8.03 m/s
[lio] t=1317401390.147 | feat 3558/11343 | map  20236 | icp ok  iter  4 corr  2600 rms 0.0609   19.26 ms | p=(  660.49  -434.52   6.16) v=8.17 m/s [KF]
[lio] t=1317401390.251 | feat 3415/11188 | map  20216 | icp ok  iter  4 corr  2591 rms 0.0564   17.21 ms | p=(  659.65  -434.62   6.19) v=8.16 m/s
[lio] t=1317401390.355 | feat 3267/11012 | map  20216 | icp ok  iter  4 corr  2357 rms 0.0500   16.34 ms | p=(  658.79  -434.70   6.23) v=8.23 m/s [KF]
[lio] t=1317401390.459 | feat 3060/10811 | map  20211 | icp ok  iter  4 corr  2284 rms 0.0644   17.12 ms | p=(  657.93  -434.80   6.26) v=8.25 m/s
[lio] t=1317401390.563 | feat 3049/10570 | map  20211 | icp ok  iter  5 corr  2126 rms 0.0411   19.85 ms | p=(  657.04  -434.86   6.30) v=8.45 m/s [KF]
[lio] t=1317401390.667 | feat 3019/10450 | map  20161 | icp ok  iter  4 corr  2140 rms 0.0486   14.65 ms | p=(  656.20  -434.94   6.33) v=8.23 m/s
[lio] t=1317401390.771 | feat 3003/10494 | map  20161 | icp ok  iter  4 corr  2026 rms 0.0555   14.89 ms | p=(  655.32  -434.99   6.37) v=8.38 m/s [KF]
[lio] t=1317401390.875 | feat 3238/10854 | map  20127 | icp ok  iter  3 corr  2299 rms 0.0413   13.04 ms | p=(  654.44  -435.03   6.40) v=8.38 m/s
[lio] t=1317401390.979 | feat 3080/10985 | map  20127 | icp ok  iter  3 corr  2110 rms 0.0512   13.08 ms | p=(  653.61  -435.08   6.43) v=8.14 m/s [KF]
[lio] t=1317401391.083 | feat 3132/11046 | map  20078 | icp ok  iter  5 corr  2029 rms 0.0492   18.56 ms | p=(  652.79  -435.10   6.46) v=7.99 m/s
[lio] t=1317401391.187 | feat 3275/11495 | map  20078 | icp ok  iter  3 corr  2060 rms 0.0773   13.14 ms | p=(  651.93  -435.13   6.49) v=8.12 m/s [KF]
[lio] t=1317401391.292 | feat 3473/11853 | map  20214 | icp ok  iter  4 corr  2273 rms 0.0663   17.63 ms | p=(  651.06  -435.13   6.50) v=8.18 m/s
[lio] t=1317401391.396 | feat 3643/12453 | map  20214 | icp ok  iter  3 corr  2287 rms 0.0491   13.50 ms | p=(  650.18  -435.10   6.53) v=8.35 m/s [KF]
[lio] t=1317401391.500 | feat 3674/12696 | map  20266 | icp ok  iter  4 corr  2360 rms 0.0586   17.94 ms | p=(  649.32  -435.06   6.57) v=8.25 m/s
[lio] t=1317401391.604 | feat 3709/12767 | map  20266 | icp ok  iter  9 corr  2280 rms 0.0855   42.31 ms | p=(  648.27  -435.04   6.63) v=9.34 m/s [KF]
[lio] t=1317401391.708 | feat 3668/12793 | map  20429 | icp ok  iter  7 corr  2376 rms 0.0530   32.84 ms | p=(  647.50  -434.88   6.68) v=8.25 m/s
[lio] t=1317401391.812 | feat 3758/12976 | map  20429 | icp ok  iter  5 corr  2392 rms 0.0540   24.37 ms | p=(  646.59  -434.84   6.73) v=8.52 m/s [KF]
[lio] t=1317401391.916 | feat 3960/13116 | map  20563 | icp ok  iter  3 corr  2547 rms 0.0428   15.32 ms | p=(  645.81  -434.69   6.78) v=7.94 m/s
[lio] t=1317401392.020 | feat 3969/12965 | map  20563 | icp ok  iter  5 corr  2549 rms 0.0476   25.91 ms | p=(  644.87  -434.56   6.83) v=8.61 m/s [KF]
[lio] t=1317401392.124 | feat 4016/12862 | map  20705 | icp ok  iter  5 corr  2642 rms 0.0471   24.76 ms | p=(  644.02  -434.40   6.87) v=8.39 m/s
[lio] t=1317401392.228 | feat 3998/12782 | map  20705 | icp ok  iter 10 corr  2567 rms 0.0526   51.83 ms | p=(  643.02  -434.24   6.92) v=9.17 m/s [KF]
[lio] t=1317401392.332 | feat 4041/12826 | map  20857 | icp ok  iter  6 corr  2657 rms 0.0442   31.10 ms | p=(  642.29  -434.02   6.95) v=8.06 m/s
[lio] t=1317401392.436 | feat 4078/12860 | map  20857 | icp ok  iter  4 corr  2691 rms 0.0543   22.24 ms | p=(  641.43  -433.79   7.00) v=8.34 m/s [KF]
[lio] t=1317401392.540 | feat 4082/13066 | map  21067 | icp ok  iter  6 corr  2799 rms 0.0532   33.55 ms | p=(  640.61  -433.52   7.05) v=8.26 m/s
[lio] t=1317401392.644 | feat 3988/12991 | map  21067 | icp ok  iter  6 corr  2683 rms 0.0598   32.01 ms | p=(  639.74  -433.29   7.08) v=8.49 m/s [KF]
[lio] t=1317401392.748 | feat 3990/12820 | map  21248 | icp ok  iter  8 corr  2671 rms 0.0497   40.66 ms | p=(  638.97  -433.00   7.11) v=8.09 m/s
[lio] t=1317401392.852 | feat 3891/12796 | map  21248 | icp ok  iter  6 corr  2624 rms 0.0538   30.64 ms | p=(  638.17  -432.70   7.15) v=8.15 m/s [KF]
[lio] t=1317401392.956 | feat 3994/13025 | map  21296 | icp ok  iter  5 corr  2760 rms 0.0435   25.78 ms | p=(  637.38  -432.41   7.18) v=8.05 m/s
[lio] t=1317401393.059 | feat 3996/13086 | map  21296 | icp ok  iter  4 corr  2800 rms 0.0526   21.67 ms | p=(  636.66  -432.13   7.20) v=7.65 m/s [KF]
[lio] t=1317401393.163 | feat 3821/13009 | map  21246 | icp ok  iter  5 corr  2717 rms 0.0445   25.69 ms | p=(  635.79  -431.79   7.22) v=8.45 m/s
[lio] t=1317401393.267 | feat 3743/12850 | map  21246 | icp ok  iter  4 corr  2601 rms 0.0429   19.20 ms | p=(  635.01  -431.48   7.25) v=8.16 m/s [KF]
[lio] t=1317401393.371 | feat 3775/12847 | map  21124 | icp ok  iter  3 corr  2671 rms 0.0507   15.47 ms | p=(  634.22  -431.13   7.28) v=8.24 m/s
[lio] t=1317401393.474 | feat 3829/13017 | map  21124 | icp ok  iter  3 corr  2657 rms 0.0488   15.53 ms | p=(  633.48  -430.82   7.30) v=7.87 m/s [KF]
[lio] t=1317401393.578 | feat 3868/13093 | map  21126 | icp ok  iter  4 corr  2721 rms 0.0474   20.72 ms | p=(  632.75  -430.48   7.32) v=7.77 m/s
[lio] t=1317401393.682 | feat 3881/12970 | map  21126 | icp ok  iter  4 corr  2669 rms 0.0527   21.60 ms | p=(  631.96  -430.14   7.36) v=8.01 m/s [KF]
[lio] t=1317401393.786 | feat 3944/12879 | map  21193 | icp ok  iter  8 corr  2687 rms 0.0473   38.27 ms | p=(  631.23  -429.78   7.38) v=7.89 m/s
[lio] t=1317401393.889 | feat 3943/12815 | map  21193 | icp ok  iter  4 corr  2643 rms 0.0520   20.53 ms | p=(  630.45  -429.43   7.40) v=8.04 m/s [KF]
[lio] t=1317401393.993 | feat 3911/12855 | map  21162 | icp ok  iter  4 corr  2674 rms 0.0509   19.61 ms | p=(  629.72  -429.06   7.44) v=7.95 m/s
[lio] t=1317401394.097 | feat 4015/12833 | map  21162 | icp ok  iter  4 corr  2691 rms 0.0624   20.01 ms | p=(  628.94  -428.70   7.49) v=8.13 m/s [KF]
[lio] t=1317401394.201 | feat 3931/12657 | map  21246 | icp ok  iter  4 corr  2703 rms 0.0394   18.42 ms | p=(  628.21  -428.31   7.53) v=7.98 m/s
[lio] t=1317401394.305 | feat 3874/12615 | map  21246 | icp ok  iter  4 corr  2631 rms 0.0584   20.76 ms | p=(  627.49  -427.94   7.55) v=7.85 m/s [KF]
[lio] t=1317401394.408 | feat 3723/12449 | map  21284 | icp ok  iter  4 corr  2524 rms 0.0467   19.93 ms | p=(  626.75  -427.54   7.59) v=8.01 m/s
[lio] t=1317401394.512 | feat 3618/12502 | map  21284 | icp ok  iter  4 corr  2376 rms 0.0442   16.52 ms | p=(  626.00  -427.14   7.64) v=8.12 m/s [KF]
[lio] t=1317401394.616 | feat 3551/12400 | map  21093 | icp ok  iter  4 corr  2402 rms 0.0703   17.53 ms | p=(  625.24  -426.76   7.68) v=8.11 m/s
[lio] t=1317401394.720 | feat 3410/12226 | map  21093 | icp ok  iter  4 corr  2182 rms 0.0672   16.77 ms | p=(  624.53  -426.37   7.70) v=7.97 m/s [KF]
[lio] t=1317401394.823 | feat 3342/12134 | map  21034 | icp ok  iter  4 corr  2166 rms 0.0454   15.46 ms | p=(  623.76  -425.97   7.73) v=8.17 m/s
[lio] t=1317401394.927 | feat 3260/12015 | map  21034 | icp ok  iter  4 corr  2111 rms 0.0702   16.05 ms | p=(  623.03  -425.61   7.75) v=8.00 m/s [KF]
[lio] t=1317401395.031 | feat 2952/11501 | map  20922 | icp ok  iter  4 corr  2008 rms 0.0657   15.10 ms | p=(  622.27  -425.19   7.79) v=8.20 m/s
[lio] t=1317401395.135 | feat 2687/11208 | map  20922 | icp ok  iter  3 corr  1857 rms 0.0496   10.92 ms | p=(  621.52  -424.80   7.83) v=8.16 m/s [KF]
[lio] t=1317401395.238 | feat 2434/10977 | map  20725 | icp ok  iter  5 corr  1691 rms 0.0720   16.50 ms | p=(  620.73  -424.48   7.86) v=8.14 m/s
[lio] t=1317401395.342 | feat 2378/10969 | map  20725 | icp ok  iter  4 corr  1624 rms 0.0683   13.10 ms | p=(  619.98  -424.13   7.90) v=8.01 m/s [KF]
[lio] t=1317401395.446 | feat 2287/10785 | map  20353 | icp ok  iter  5 corr  1584 rms 0.0657   14.97 ms | p=(  619.22  -423.70   7.92) v=8.18 m/s
[lio] t=1317401395.550 | feat 2395/10656 | map  20353 | icp ok  iter  5 corr  1612 rms 0.0625   15.85 ms | p=(  618.46  -423.37   7.94) v=8.04 m/s [KF]
[lio] t=1317401395.654 | feat 2264/10601 | map  19990 | icp ok  iter  5 corr  1545 rms 0.0385   14.54 ms | p=(  617.72  -423.04   7.95) v=7.89 m/s
[lio] t=1317401395.757 | feat 2171/10380 | map  19990 | icp ok  iter  7 corr  1464 rms 0.0486   20.23 ms | p=(  616.95  -422.65   7.98) v=8.08 m/s [KF]
[lio] t=1317401395.861 | feat 2083/10146 | map  19539 | icp ok  iter  4 corr  1491 rms 0.0565   11.19 ms | p=(  616.17  -422.36   8.01) v=8.01 m/s
[lio] t=1317401395.965 | feat 1990/9771 | map  19539 | icp ok  iter 12 corr  1440 rms 0.0579   32.17 ms | p=(  615.40  -422.01   8.04) v=8.05 m/s [KF]
[lio] t=1317401396.069 | feat 1889/9660 | map  18923 | icp ok  iter  4 corr  1400 rms 0.0521    9.62 ms | p=(  614.62  -421.68   8.08) v=8.10 m/s
[lio] t=1317401396.173 | feat 1924/9778 | map  18923 | icp ok  iter  4 corr  1397 rms 0.0661   11.12 ms | p=(  613.88  -421.38   8.10) v=7.80 m/s [KF]
[lio] t=1317401396.277 | feat 1833/9676 | map  18465 | icp ok  iter  4 corr  1334 rms 0.0545    9.96 ms | p=(  613.09  -421.04   8.12) v=8.05 m/s
[lio] t=1317401396.381 | feat 1827/9595 | map  18465 | icp ok  iter  4 corr  1329 rms 0.0690    9.50 ms | p=(  612.33  -420.73   8.13) v=7.91 m/s [KF]
[lio] t=1317401396.485 | feat 1831/9645 | map  18118 | icp ok  iter  4 corr  1358 rms 0.0473   10.18 ms | p=(  611.57  -420.40   8.16) v=7.91 m/s
[lio] t=1317401396.589 | feat 1738/9617 | map  18118 | icp ok  iter  6 corr  1249 rms 0.0525   12.90 ms | p=(  610.81  -420.10   8.19) v=7.81 m/s [KF]
[lio] t=1317401396.693 | feat 1716/9437 | map  17779 | icp ok  iter  5 corr  1259 rms 0.0473   11.20 ms | p=(  610.04  -419.80   8.21) v=7.84 m/s
[lio] t=1317401396.797 | feat 1714/9285 | map  17779 | icp ok  iter  3 corr  1216 rms 0.0600    7.11 ms | p=(  609.28  -419.51   8.23) v=7.83 m/s [KF]
[lio] t=1317401396.901 | feat 1662/9132 | map  17530 | icp ok  iter 12 corr  1255 rms 0.0504   28.47 ms | p=(  608.52  -419.18   8.25) v=7.88 m/s
[lio] t=1317401397.005 | feat 1603/9212 | map  17530 | icp ok  iter  4 corr  1150 rms 0.0600    8.51 ms | p=(  607.77  -418.90   8.28) v=7.79 m/s [KF]
[lio] t=1317401397.108 | feat 1573/9284 | map  17266 | icp ok  iter  4 corr  1112 rms 0.0569    7.72 ms | p=(  606.99  -418.57   8.32) v=7.95 m/s
[lio] t=1317401397.212 | feat 1585/9395 | map  17266 | icp ok  iter 12 corr  1130 rms 0.0613   25.09 ms | p=(  606.27  -418.27   8.35) v=7.68 m/s [KF]
[lio] t=1317401397.316 | feat 1682/9236 | map  16996 | icp ok  iter  4 corr  1253 rms 0.0576    8.95 ms | p=(  605.48  -417.96   8.38) v=7.95 m/s
[lio] t=1317401397.420 | feat 1686/9105 | map  16996 | icp ok  iter  3 corr  1240 rms 0.0491    7.26 ms | p=(  604.70  -417.66   8.41) v=7.97 m/s [KF]
[lio] t=1317401397.524 | feat 1564/8998 | map  16707 | icp ok  iter  3 corr  1141 rms 0.0583    6.04 ms | p=(  603.95  -417.35   8.45) v=7.89 m/s
[lio] t=1317401397.628 | feat 1515/8906 | map  16707 | icp ok  iter  3 corr  1078 rms 0.0610    6.36 ms | p=(  603.19  -417.05   8.48) v=7.86 m/s [KF]
[lio] t=1317401397.732 | feat 1526/8889 | map  16289 | icp ok  iter  4 corr  1102 rms 0.0717    7.96 ms | p=(  602.39  -416.74   8.52) v=8.07 m/s
[lio] t=1317401397.836 | feat 1577/8877 | map  16289 | icp ok  iter  4 corr  1168 rms 0.0713    8.52 ms | p=(  601.63  -416.46   8.55) v=7.88 m/s [KF]
[lio] t=1317401397.940 | feat 1547/8958 | map  15982 | icp ok  iter  5 corr  1153 rms 0.1024    9.89 ms | p=(  600.84  -416.15   8.58) v=8.10 m/s
[lio] t=1317401398.043 | feat 1476/8895 | map  15982 | icp ok  iter  4 corr  1033 rms 0.0757    7.56 ms | p=(  600.07  -415.86   8.61) v=7.98 m/s [KF]
[lio] t=1317401398.147 | feat 1560/8924 | map  15632 | icp ok  iter  4 corr  1178 rms 0.0663    7.95 ms | p=(  599.27  -415.59   8.65) v=8.02 m/s
[lio] t=1317401398.251 | feat 1512/8820 | map  15632 | icp ok  iter  4 corr  1049 rms 0.0646    7.57 ms | p=(  598.47  -415.31   8.69) v=8.11 m/s [KF]
[lio] t=1317401398.355 | feat 1324/8655 | map  15319 | icp ok  iter  4 corr  1047 rms 0.0542    7.47 ms | p=(  597.69  -415.03   8.72) v=8.03 m/s
[lio] t=1317401398.459 | feat 1297/8606 | map  15319 | icp ok  iter  4 corr   937 rms 0.0620    6.92 ms | p=(  596.88  -414.75   8.76) v=8.14 m/s [KF]
[lio] t=1317401398.563 | feat 1228/8564 | map  14914 | icp ok  iter  4 corr   974 rms 0.0554    6.17 ms | p=(  596.09  -414.47   8.79) v=8.07 m/s
[lio] t=1317401398.667 | feat 1358/8454 | map  14914 | icp ok  iter  3 corr  1033 rms 0.0715    5.54 ms | p=(  595.29  -414.18   8.81) v=8.15 m/s [KF]
[lio] t=1317401398.771 | feat 1384/8436 | map  14421 | icp ok  iter  3 corr  1064 rms 0.0763    6.07 ms | p=(  594.51  -413.89   8.85) v=8.04 m/s
[lio] t=1317401398.875 | feat 1324/8297 | map  14421 | icp ok  iter  5 corr  1002 rms 0.0525    8.65 ms | p=(  593.68  -413.63   8.88) v=8.26 m/s [KF]
[lio] t=1317401398.979 | feat 1321/8193 | map  13851 | icp ok  iter  4 corr  1097 rms 0.0516    7.81 ms | p=(  592.91  -413.33   8.91) v=8.03 m/s
[lio] t=1317401399.083 | feat 1284/8043 | map  13851 | icp ok  iter  4 corr  1012 rms 0.0795    7.42 ms | p=(  592.09  -413.05   8.94) v=8.21 m/s [KF]
[lio] t=1317401399.187 | feat 1262/7932 | map  13266 | icp ok  iter  3 corr  1031 rms 0.0540    5.41 ms | p=(  591.30  -412.76   8.96) v=8.12 m/s
[lio] t=1317401399.291 | feat 1211/7790 | map  13266 | icp ok  iter  3 corr   971 rms 0.0626    5.25 ms | p=(  590.51  -412.48   8.99) v=8.08 m/s [KF]
[lio] t=1317401399.395 | feat 1278/7757 | map  12596 | icp ok  iter  4 corr  1037 rms 0.0726    7.88 ms | p=(  589.70  -412.20   9.01) v=8.12 m/s
